time,Fy,Jint,ce_integral,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
8e-05,98.682560017207,0.12915122860351,0.41603582118839,8.2304864439988,0.39590481698024,8.0267206541313,0.076437161252222,8.4055667674406,0.065607519592235
8.05e-05,98.238604257515,0.12833109809342,0.4161399600411,8.3608566901283,0.3949883531517,8.1590120717437,0.077323846524377,8.5373107575807,0.065533799808033
8.1e-05,97.755205282842,0.12829509040225,0.41639019704667,8.4913538315857,0.39323967821888,8.2924446657439,0.078210989574421,8.6698623268447,0.065217771016188
8.15e-05,97.332360293287,0.12811198034094,0.41660452000899,8.6222882048342,0.39098536079512,8.4269034296284,0.079100906758969,8.8033913855432,0.064929502617171
8.2e-05,96.969827880101,0.12778542912567,0.41692050076082,8.7538667311791,0.38873089387765,8.5621810044821,0.079995367226167,8.9380366513797,0.065097342471339
8.25e-05,96.609293696543,0.1270518796259,0.41759897984917,8.8862117996458,0.38667175507001,8.6980597868317,0.08089579412636,9.0739254225707,0.065963621050773
8.3e-05,96.309452435433,0.12630732388564,0.41853691994623,9.0195050582055,0.38480529198693,8.8344741130091,0.081802761439851,9.2111783462026,0.067645292397423
8.35e-05,96.238847681186,0.12668348851942,0.41948484757694,9.1540711425596,0.38299141942563,8.9714861469483,0.082715037000584,9.3498766147694,0.070034460757883
8.4e-05,96.459390173147,0.12700546043394,0.42025392285575,9.2902630532134,0.38127679807325,9.109448019157,0.083629131025943,9.4900215971089,0.072686764033962
8.45e-05,96.771782931443,0.12688977082042,0.42085995323624,9.428155285078,0.3798433803474,9.2487125607638,0.084540276928818,9.6315443649698,0.075298296677249
8.5e-05,96.8231026805,0.1261285434209,0.42134150880097,9.5673526850904,0.37872090762006,9.3894273013486,0.085444912895215,9.7743905435839,0.077766689090194
8.55e-05,96.391088122556,0.12469354002336,0.42166252006643,9.7072126022497,0.37762558746743,9.531535634378,0.08634357097817,9.9186298850599,0.08030287695989
8.6e-05,95.584400867552,0.12306647783141,0.42193464097279,9.8473718573219,0.37668565743774,9.6749285151162,0.087242415601848,10.064497935907,0.083218290004812
8.65e-05,94.799514293389,0.12167866325263,0.42218313306734,9.9881619645985,0.37595132680443,9.8196362721975,0.08815208156875,10.212315071915,0.086751134390389
8.7e-05,94.486673034714,0.12108744765818,0.42242657193834,10.130559581186,0.37552299970591,9.9657908464215,0.089083873992793,10.362321697099,0.091013801014117
8.75e-05,94.897373218028,0.12156228642767,0.42275235182498,10.275745014524,0.3754933818834,10.113435792441,0.090045017629507,10.514533461646,0.096109799179719
8.8e-05,95.968809805623,0.1235854666304,0.42329037005856,10.424586362979,0.37576139850371,10.26227501173,0.091035396267648,10.668691881215,0.10226194934243
8.85e-05,97.376336975079,0.12605282561402,0.42383360008428,10.577244480266,0.37621332533465,10.411808850885,0.092047490594628,10.824321655732,0.10947614997315
8.9e-05,98.688314497586,0.12797884212916,0.42424070917177,10.733055475147,0.37660789988562,10.5617185405,0.093069407020435,10.980868870134,0.11730432497588
8.95e-05,99.54001853837,0.12915606952824,0.42468287014672,10.890774069445,0.37667433654773,10.712132293023,0.094089200842161,11.137865760605,0.12487140715134
9e-05,99.768911477158,0.12959051451808,0.42517923889148,11.049056568988,0.37661362117157,10.863544942021,0.095098255601872,11.29505259384,0.13135155051804
9.05e-05,99.4642985305,0.12949572512439,0.42563811133877,11.206950611177,0.3767030287872,11.016461842624,0.096092453515337,11.452408270733,0.13629320554272
