time,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
7.8e-05,98.486034551863,0.11954794616007,1.6810159078057,8.0156168909092,0.57188416865992,7.8820186185911,0.072421380228173,0.27289383291479,8.1973047043863,0.051901179656471
7.85e-05,99.175736969017,0.12084816937301,1.6828654242675,8.1484447046025,0.57244329649163,8.0127077601794,0.073330363642731,0.27991258905464,8.3300948990776,0.054773390182173
7.9e-05,99.392301963378,0.12145890216472,1.6666874947192,8.2819697251441,0.57286553102217,8.1438439238026,0.07423001246202,0.28487074683104,8.4631991820546,0.057355170930968
7.95e-05,99.239587318252,0.12147181778826,1.6413590698395,8.4155104122786,0.57307152880001,8.2758319107666,0.075122674725518,0.28834317003072,8.5965671380515,0.059125602545112
8e-05,98.880885581713,0.1211463487873,1.6339246976422,8.5488294443609,0.57323166368694,8.4090716929603,0.076012407722299,0.28956162758642,8.7302908147769,0.059851238629244
8.05e-05,98.459592256468,0.12066175944037,1.6471070623003,8.6820207935156,0.57349369971152,8.5437712735902,0.076902874545023,0.28780034673682,8.8645290073017,0.059593245163994
8.1e-05,98.033500834703,0.12011276736726,1.6313992627395,8.8152748354916,0.57381560863214,8.6799411080063,0.077796122267177,0.28320889703105,8.9994531558847,0.05860533530557
8.15e-05,97.574951852732,0.1195651223018,1.6301348948604,8.9487132031163,0.5738520961107,8.8174032653044,0.078692844815773,0.27642329345808,9.1352381035791,0.057349622694449
8.2e-05,97.055471416687,0.11900582164844,1.6345488933226,9.0824161716709,0.57379963102118,8.9557792415927,0.079593548858363,0.26783637587814,9.2720784037374,0.056479208703668
8.25e-05,96.541829554558,0.11851404176096,1.6362413859332,9.2165946447904,0.57365036598483,9.0946313299887,0.080499321520341,0.25837057913145,9.4101866007677,0.056587810656901
8.3e-05,96.198951816955,0.11833251817528,1.6090029005655,9.3517059967129,0.57347527048017,9.2337475812147,0.08141127501499,0.25063367714757,9.5497481818401,0.057870605566252
8.35e-05,96.17293700577,0.11861499122041,1.5969859931725,9.4883404324639,0.57334011679462,9.3732879587002,0.082328967609401,0.24533408377983,9.6908553374131,0.060103405979821
8.4e-05,96.439885398504,0.11917413167453,1.5803969366486,9.6269058238766,0.57331215073863,9.5136355413548,0.083249198874992,0.24136057766066,9.8334749219775,0.062828502899161
8.45e-05,96.758121692942,0.11955785908975,1.5802453514747,9.7673347740446,0.57341951727207,9.6551622095216,0.084166621962149,0.24030851198993,9.9774922402692,0.065612758861951
8.5e-05,96.798192471406,0.11931615404889,1.555012717778,9.9090703700647,0.57366556925398,9.7981152990528,0.085076467706406,0.24136159158794,10.122818943944,0.068196688368013
8.55e-05,96.378476244662,0.1183412436091,1.5297854268405,10.051410657983,0.57405264469979,9.9425899451349,0.085978103392594,0.24421328375674,10.269499820402,0.070608080192664
8.6e-05,95.630265009294,0.11699043747785,1.4785068998669,10.194021144588,0.5745463291955,10.088545072183,0.086877265936262,0.24931809812457,10.417740948082,0.073148567253857
8.65e-05,94.953777177823,0.11597827707441,1.3989037939805,10.337272433905,0.57510173674663,10.235893545363,0.087785283928324,0.25799399299628,10.567825705496,0.076185857508972
8.7e-05,94.781748170559,0.11592180678519,1.3407570492118,10.482158242754,0.57563137685104,10.384583005145,0.088715210325166,0.27044509237703,10.719959218232,0.079986240419855
8.75e-05,95.318989479694,0.11700571470152,1.2632303240307,10.629829031481,0.57612344879895,10.53453701499,0.089676565200089,0.28527248210145,10.874131213537,0.084669192932228
8.8e-05,96.438156477045,0.11894134304133,1.1453884297859,10.781022750328,0.57649418557748,10.685554519265,0.090671253092217,0.30245288090544,11.030074409906,0.090241248386206
8.85e-05,97.773366568707,0.12114709053248,1.0661809311016,10.935712280882,0.57671702228092,10.837388248459,0.091692642055186,0.32247468662084,11.187335782841,0.096460486826301
8.9e-05,98.91531757381,0.12303396338936,0.96935032224967,11.093130377834,0.57683738989809,10.989955035679,0.092728118958283,0.33885172136333,11.345418340771,0.10277530280174
8.95e-05,99.583712082245,0.12426037994997,0.90059535626716,11.252114473621,0.57694880438763,11.143420425498,0.093763673468464,0.35237333585276,11.503924332097,0.10849034953868
9e-05,99.702341230547,0.12478990323007,0.82436847067682,11.411556587891,0.57711138910545,11.298202366825,0.094788236290617,0.36151996830631,11.662642485537,0.11300960244069
