time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
8.25e-05,0.60964030066257,8.6110830392694,0.36195967611371,8.3245459960296,0.081623847118168,8.7821537139272,0.076982085437214
8.3e-05,0.72543545995294,8.737817436859,0.36296355187554,8.4553810987341,0.082531357363899,8.9124113979042,0.077095692545542
8.35e-05,0.87980619511367,8.8659586221668,0.36400980317901,8.586106693547,0.083444200098358,9.0440152438507,0.077936480582392
8.4e-05,1.0296572237883,8.9956781746491,0.36511538575583,8.717548638592,0.084361284205848,9.1769495624662,0.07923823391215
8.45e-05,0.97938138909862,9.1268470458759,0.36629984309607,8.8502733459939,0.085279150395529,9.3111709330734,0.080571223180579
8.5e-05,0.76711948985336,9.259054108837,0.36755388269479,8.9838494521865,0.086194161622645,9.4466668691606,0.081888575089565
8.55e-05,0.67752173897935,9.3917600726782,0.36883718843529,9.1183274462645,0.087105502359976,9.5835216318714,0.083348288905243
8.6e-05,0.75432132207617,9.5246397614285,0.37011843340376,9.2547307871985,0.088017046951268,9.7219555267479,0.084989178077964
8.65e-05,0.78628833651261,9.6580023682718,0.37139839042759,9.3921962435038,0.088936754150983,9.8622762832267,0.087340990685953
8.7e-05,0.69503811933382,9.7929254837338,0.37271048410374,9.5312807369369,0.089873724322265,10.004728177497,0.090391358729981
8.75e-05,0.53520002368215,9.9308181202334,0.37407273166691,9.6707932100351,0.090834388984439,10.14932106174,0.094528735408652
8.8e-05,0.38304942429167,10.072597527338,0.37547354824287,9.8117230951399,0.091819697685009,10.29576169838,0.099509068496562
8.85e-05,0.32963435564924,10.218109784717,0.37685995843243,9.95349828253,0.092824550043944,10.443548814299,0.10539927750499
8.9e-05,0.3755541981098,10.366308867698,0.37816866772348,10.095648562735,0.093839590812149,10.592168821587,0.11156643390913
8.95e-05,0.39685450789277,10.515961329747,0.37938337285074,10.238746618837,0.094854454138075,10.741250043775,0.11718667023737
9e-05,0.35739020461877,10.666131756906,0.38053079199795,10.383742042769,0.095861015038082,10.890600413835,0.12152640725236
9.05e-05,0.31712813513241,10.816212495815,0.38161907710692,10.530084378516,0.096855333360996,11.04017990991,0.12432930512706
9.1e-05,0.28185321369839,10.96590089989,0.38264670810118,10.678524100828,0.097837683085246,11.190067896906,0.12553833014349
