time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
18,5.3178653985872e-05,0.0031847177389845,99.599957967321,0.0065398254500403,0.38108765306199,0.019107852350938,0.2950315282697,0.0036532210205232,0.037416257441684,0.38533843464488,0.49714572044839,0.066919008338484
18.25,4.0644329250965e-05,0.0032040205201928,99.583019036585,0.0067545975068165,0.38671344673749,0.019481638574027,0.30199831007674,0.0037348028997043,0.037558249094727,0.39094624971476,0.50651753376544,0.065209309209648
18.5,2.6126863939171e-05,0.0032151749965166,99.559970510299,0.0069677065961443,0.39238227900268,0.01983891019215,0.30894688678906,0.0038169807820038,0.03769210783103,0.39659652345313,0.51592382838116,0.063591658489457
18.75,1.6430428972306e-05,0.0032161295677514,99.523628858874,0.0071806034666933,0.39809280426614,0.020161288154991,0.31586187674639,0.0038996202896951,0.037826350283841,0.40229207735355,0.52536363564552,0.062090789738243
19,1.1278918948865e-05,0.00321700686738,99.455470221489,0.0073940821222072,0.40384162703596,0.020438332929354,0.32273098052853,0.0039826331361112,0.037981902361207,0.40803752629878,0.53483966722615,0.060743919505498
19.25,6.0635791570836e-06,0.0032256429107711,99.323203340756,0.0076025160908577,0.40963667203171,0.020682039298144,0.32952319936092,0.0040660278322298,0.038177694062865,0.41384155188587,0.54435961677916,0.059584548618166
19.5,-1.8585424266524e-06,0.0032352948601212,99.076404302087,0.0078025023784966,0.41549451513199,0.020925953783046,0.33620698589726,0.0041498512996494,0.038376126258245,0.41972070923478,0.5539288443193,0.05862008065344
19.75,-1.8383370866156e-05,0.0032489049972832,98.641722603389,0.0079934726262889,0.42143526418815,0.021171819889964,0.34277296501892,0.0042341869125585,0.03860924178031,0.42570523958442,0.56355201532412,0.057872363920556
20,-5.5043738032086e-05,0.0032668935477623,97.924439647714,0.0081705393917176,0.42748928872823,0.021431419943181,0.34925343249273,0.0043192545511699,0.03889204355327,0.43184719934633,0.57323967599082,0.057321594048801
20.25,-0.00012233608628857,0.0032881606597092,96.818033599102,0.0083278176131059,0.43370937546235,0.021712436105134,0.35573627363864,0.0044055295457774,0.039257056029836,0.43823049222049,0.5830083134387,0.056931049363879
