time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
33.3125,0.0048920722530037,-0.012743343862357,0.017635416115361,99.147527582595,0.024214424738334,1.1704127408348,0.074311702695539,0.96504441529797,0.012728690343645,0.07636953683694,1.1812380993285,1.3336226832782,0.12963480592019
33.4375,0.0049783932630431,-0.013148814649536,0.018127207912579,99.07798495386,0.024430850558387,1.179124290821,0.075076329653008,0.97783274910748,0.012840720243425,0.077543697592401,1.1902325182098,1.34324226043,0.12929339394458
33.6875,0.0050676896479738,-0.013366557513719,0.018434247161693,98.933255411905,0.024879327762255,1.1967178398464,0.076644168876775,0.99060443829159,0.01306824168572,0.079675752103649,1.2083736140879,1.362894691642,0.12875508625549
34.1875,0.0055350188770134,-0.01370690141385,0.019241920290863,98.975620056657,0.025948866765921,1.2328416662066,0.079819666377329,1.0160923191993,0.01353800606364,0.082605696156707,1.2452881589303,1.4034650537071,0.1280597464514
34.6875,0.0060210279620661,-0.014367433578881,0.020388461540947,99.534662820243,0.027233262213042,1.2702532464116,0.083059560629171,1.0504830316049,0.014025132275982,0.083371271722828,1.2828500096959,1.444959295677,0.12797660764458
34.9375,0.0065228687413523,-0.015173584093625,0.021696452834977,100.05589410493,0.027901542038186,1.2893246980707,0.084703700148512,1.0767120214031,0.014273525461134,0.082912398923351,1.3017543242257,1.4657447545078,0.12785512374174
35.4375,0.006859894978047,-0.015432215883684,0.022292110861731,100.41934548583,0.029053074456671,1.3276992731489,0.087949923108957,1.1029099469598,0.014772145885898,0.080848962950711,1.3394195992457,1.5066850949763,0.12660486896072
35.9375,0.0070686110180314,-0.016369282421347,0.023437893439379,100.35309665306,0.029913904368031,1.3657770922502,0.091074204040363,1.1391784481717,0.015268180380989,0.07865725441476,1.3767902693901,1.5465616493176,0.12408893286157
36.4375,0.0069313893683509,-0.017389087672333,0.024320477040684,100.04467596443,0.030595401935408,1.4033008252647,0.09403358928937,1.1761159116115,0.015760325602036,0.077552155680469,1.4139660885487,1.5856140018415,0.12135021852655
36.9375,0.0069396216825781,-0.018388336088532,0.02532795777111,99.802350865541,0.031261043602389,1.4403733413502,0.09685172516594,1.2129377094812,0.016253441015409,0.078239140048029,1.4511546854641,1.6245618257736,0.11911625267705
