time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
88.0625,0.0056090663193454,-0.011896132328108,94.350013196904,0.14013531370477,10.534491386171,0.29252239232785,10.41812964624,0.091883487225608,0.292543412337,10.752027680143,11.046299718704,0.081310320520135
88.3125,0.006294883350961,-0.027448505899091,94.879023516083,0.14210058574426,10.603874254486,0.29279605644835,10.48947083763,0.092356657466078,0.29468690542104,10.825060636757,11.119703508424,0.08315748762898
88.5625,0.0071409270370474,-0.019138259432795,95.596986515152,0.14428787522005,10.67443470578,0.29306013268034,10.562405709664,0.092829132119299,0.29651386741719,10.898589706426,11.193603605029,0.085054371293733
88.8125,0.00820637811587,-0.00069023139045877,96.548988302855,0.14672517378041,10.746229054663,0.29332083461241,10.634766185203,0.093301047931385,0.29794913947075,10.972526177246,11.26791148089,0.087391026856848
89.0625,0.010634523353804,-0.006859209913802,97.649107129874,0.15062269516229,10.819208640188,0.29358386419249,10.708696848176,0.093773302672902,0.29895394851129,11.04676716144,11.342524366887,0.089067281962832
89.3125,0.012921257425665,0.0037649949169446,98.697322012205,0.15448514001714,10.893201152715,0.29384790478162,10.781522027783,0.094247364003475,0.29955827303464,11.121208472744,11.417338394581,0.091059459591351
89.5625,0.014353684287093,0.0034595097683754,99.515874792719,0.15768609492532,10.967949456306,0.29411246139968,10.855879630199,0.094724854367576,0.29984229419233,11.195759011732,11.492263465484,0.092794951733591
89.8125,0.014783444081122,-0.0064268804629593,99.997284943863,0.16000954507268,11.04314249915,0.29437229919029,10.928703437687,0.095207087149994,0.29990436117841,11.270349554435,11.567231797405,0.094331036589884
90.0625,0.014345791104454,-0.01188593448007,100.02121465921,0.16148953125551,11.118393643157,0.29462788192782,11.004751847119,0.095694779790354,0.2998790885647,11.34494060992,11.642204728623,0.095149251837396
90.3125,0.013277110755822,-0.010977922948686,99.458993118206,0.16236518501681,11.193246265323,0.29488391509774,11.079390264,0.096188078038661,0.29997901834009,11.419537381409,11.717186991986,0.096241366645071
90.5625,0.011195918334459,-0.011209310459901,98.370344141576,0.16227959465481,11.267313142108,0.29513873535095,11.152885004942,0.096686832415277,0.30045579941367,11.494203758174,11.792241344206,0.097505231212001
90.8125,0.0089176554249744,0.0016988480611264,97.130284873551,0.16199828984716,11.340492191041,0.29539484207497,11.229034105258,0.097190907438486,0.30145959734287,11.569053288118,11.8674807688,0.098274301779612
91.0625,0.0068351550360174,0.0075803073389284,96.226574104797,0.16174778750838,11.413053184787,0.29565283971121,11.30318882813,0.097700301871181,0.3029295432508,11.644209832107,11.943029411374,0.10005180926695
91.3125,0.0052079007369304,-0.0083555756391381,95.915093121463,0.16168219536718,11.48549801267,0.29591161654883,11.378112675869,0.098215018765496,0.30463941680018,11.719761381497,12.018975531381,0.10150150407302
91.5625,0.0028381271911792,-0.0071142321948438,96.128385352284,0.16062089785283,11.558341074096,0.2961691794512,11.454218599274,0.098734816582639,0.30634057146685,11.795737303475,12.095348029914,0.10307318695761
91.8125,0.0013235402040989,-0.012722207579116,96.672629488202,0.16031018773672,11.63199421416,0.29642186069394,11.529575425507,0.099259039926898,0.3078487495505,11.872113412598,12.172121695041,0.10498418883979
92.0625,0.00086172649019124,-0.0053408115307443,97.4002220134,0.16095690915436,11.706746214533,0.29668752297419,11.606405531154,0.099786626522424,0.30903893230087,11.948827020417,12.249232655273,0.10653658068847
92.3125,0.00073848466924627,0.0097233666361818,98.207373254297,0.16192749196994,11.782724613077,0.29697788655973,11.682860201619,0.10031622420566,0.30983655967642,12.025790579698,12.32659209177,0.10782962839338
92.5625,0.00065578126657097,-0.00011478413643177,99.004196685196,0.16302624488838,11.859841006426,0.2972874579355,11.76121692784,0.10084628555271,0.31024099047361,12.102907076275,12.404101785539,0.10890165710377
92.8125,0.0019101584206941,-0.020035438508977,99.736834253424,0.16541904363521,11.93781040205,0.29760751534944,11.836594418167,0.10137509539156,0.31032229242127,12.180087680575,12.4816721959,0.10998644747329
93.0625,0.0029783360044298,-0.019296093077854,100.34541097528,0.16717511436238,12.016242463681,0.29792227921237,11.914372270081,0.1019008294314,0.31017842120375,12.257264104553,12.559234785104,0.11040902221285
93.3125,0.0043482925321257,-0.015674269113721,100.66197036239,0.16888772400066,12.094709777088,0.29822855603331,11.992574734571,0.102421780856,0.30992529592531,12.334395008878,12.636747749745,0.11071173648913
93.5625,0.0050834131283395,-0.017854680984647,100.46663535617,0.1696806893237,12.17278981242,0.29853989550368,12.071807561618,0.10293676145267,0.30973194230142,12.411475040971,12.714204904523,0.11022213987061
