time,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
5.725e-05,98.667358036161,0.083985977247989,-0.045822426152868,3.8551021733914,0.67015623310829,3.659553713734,0.040397469234496,0.55315916560117,3.9355716058025,0.061290685755429
5.775e-05,99.508806791328,0.086634448150394,-0.066580491304854,3.9400852587432,0.67790889208232,3.7403872941498,0.041042997220333,0.56065614986712,4.0195004927133,0.061710263866348
5.825e-05,99.89038821637,0.08852465560138,-0.074570932716763,4.0255153469386,0.68528495181733,3.8227656130467,0.041690833508124,0.5640355719856,4.1035765562805,0.060966800973181
5.875e-05,99.387292597069,0.089347470357507,-0.063428569559365,4.1104509079408,0.6925512671474,3.906472125064,0.042344973069412,0.55935002264201,4.1879549137303,0.059143612376117
5.925e-05,98.162217894619,0.089471234478917,-0.033710738458281,4.1945090431965,0.69969812520036,3.9913665171773,0.043008122745023,0.54664827904609,4.2727564878912,0.056507629019702
5.975e-05,96.909944922354,0.089686803330979,0.015737625055489,4.2781813595572,0.70696309391778,4.0775449195189,0.043682132438674,0.52652599055061,4.3584342753172,0.053515930040931
6.025e-05,96.329157740598,0.090341836260441,0.062089008544289,4.3625372176813,0.71380470549659,4.164899614862,0.044367796971554,0.50373374151424,4.4453594572539,0.050700594719226
6.075e-05,96.606455898129,0.0915964331171,0.10517181387407,4.4485729365413,0.72056823214349,4.2532850533174,0.045064084897241,0.48174453240021,4.5336425032507,0.048542507437405
6.125e-05,97.345933271768,0.093025210050948,0.14272006700947,4.5366705862456,0.72704047781416,4.3423713684688,0.045767710719924,0.46349520630385,4.6231285445738,0.047190941517262
6.175e-05,97.931278399374,0.094287535002807,0.15218612375886,4.6264631228259,0.73303445762233,4.4320397650524,0.046473801467697,0.44788896211584,4.7135897718692,0.046301952240819
6.225e-05,97.952504738743,0.095011294281432,0.15821917219963,4.71714048966,0.73801329403666,4.5224967826294,0.047177534881127,0.43209465724725,4.8049167744878,0.045493297338605
6.275e-05,97.355258540986,0.094883656501677,0.16316008289964,4.8079702020383,0.74261145428807,4.6142247902701,0.047875965283347,0.41660214673016,4.8971283069239,0.044224180243796
6.325e-05,96.305762360048,0.094584135088439,0.1548331669645,4.8986702450678,0.74632614621394,4.7074576692941,0.048569254470414,0.40517489567458,4.9905497653728,0.042973875258087
6.375e-05,95.067820843901,0.094348522766796,0.12138329207178,4.9894716606588,0.7493613064957,4.802015704976,0.049260897267769,0.40065321119814,5.0856497901621,0.042301079339253
6.425e-05,94.039494879534,0.094152132430084,0.078256935697312,5.0810286156619,0.75161384118907,4.8978689333232,0.049956853318621,0.403831233421,5.1829007722869,0.042561071310635
6.475e-05,93.680198476034,0.094139285137733,0.0047315033367664,5.1743013548659,0.75292901412705,4.9952939262847,0.050663745243426,0.41344671372928,5.2826260332712,0.043716636937733
6.525e-05,94.189451803072,0.094802848233737,-0.089731686162106,5.2703098713955,0.75348631658412,5.0947063450803,0.051386651606036,0.42826629654433,5.3848688259501,0.045644438068908
6.575e-05,95.32213904565,0.097321342071262,-0.18858368052496,5.3697313875345,0.75280223875443,5.1958936893161,0.052127417273905,0.44731390953202,5.4893599005749,0.048544608759149
6.625e-05,96.599668979836,0.099968767486166,-0.30796834964892,5.4725766891055,0.75163108805144,5.298423846894,0.052884379411805,0.46954627951689,5.5956212726355,0.05214744684539
6.675e-05,97.644036550864,0.10140227940602,-0.44478006606783,5.5782116370722,0.7508971998205,5.4018762444578,0.053653693309205,0.49393932119996,5.7031428854057,0.056440861537607
6.725e-05,98.340010241881,0.10278580897105,-0.56554745679477,5.6857437575667,0.75075673360278,5.5057424487536,0.054431419758199,0.51724968609942,5.8115209891304,0.061383240182598
6.775e-05,98.788024813267,0.10414602545575,-0.67039114503802,5.7944693353063,0.75079655237064,5.6100059571689,0.055215023763251,0.53584357776478,5.9204937575276,0.066295580674357
6.825e-05,99.115677716218,0.10479106806419,-0.75822024518239,5.9040084630785,0.75116971514486,5.7153309517805,0.056003416511165,0.54852993264898,6.0298994803934,0.070214580978219
6.875e-05,99.300136036486,0.10545437214314,-0.82976439602532,6.0141139181139,0.75174334659363,5.822288186346,0.05679578665599,0.55620255430669,6.1396365610787,0.072723324480167
6.925e-05,99.184006644152,0.10590524865269,-0.89103882610926,6.1244540626945,0.75241475494227,5.9310096086248,0.057590326837642,0.55933129729465,6.2496772681642,0.073867253664411
6.975e-05,98.682452471087,0.10565663300231,-0.92980361285123,6.2346284123831,0.75280972808364,6.0413708674753,0.058383957003743,0.55719665415511,6.3601121383546,0.073863897392771
7.025e-05,97.911739095207,0.10548099825276,-0.940526492717,6.3444013614942,0.75300181683571,6.1533124502344,0.059173389045646,0.54791482380351,6.4711649197851,0.072884571925075
7.075e-05,97.065653686518,0.10545090510837,-0.92660615942198,6.4538969515045,0.7531294475512,6.2669340100282,0.05995695452076,0.53008266440376,6.5831526263181,0.071086513925485
7.125e-05,96.319204350632,0.10541805604023,-0.89190272553096,6.5636364487386,0.75350847752741,6.3823104959312,0.060736082906864,0.50660647792366,6.6964049466015,0.068835948046799
7.175e-05,95.942582543428,0.10596555553929,-0.86186130437652,6.6744739119028,0.75387027077899,6.4992439361092,0.06151543337049,0.48354679921193,6.811155989268,0.066735574701281
7.225e-05,96.215172236117,0.10716563490828,-0.84713431762866,6.7872889442107,0.75405755620192,6.6174312277996,0.062301409033379,0.46502374676573,6.9274396090954,0.065022677839286
7.275e-05,97.006768152066,0.1085395107642,-0.8501959798048,6.9024398127538,0.75426173161466,6.7368015183155,0.063099773239073,0.45188501591974,7.0450722236112,0.063504227689901
7.325e-05,97.687892525035,0.10944030395593,-0.85726079182088,7.0194295538467,0.75453582012815,6.8574189215884,0.063913730824619,0.44145253284645,7.1637839411797,0.061786155997936
7.35e-05,97.837415720625,0.10957231604843,-0.8534659095124,7.0783221468413,0.75466052023238,6.9490690112561,0.06432681270772,0.43604060703441,7.2234851796589,0.060705652236708
7.4e-05,97.327579642181,0.109217154004,-0.84636836571031,7.1960686289139,0.7547595158349,7.0411241565986,0.065164170529464,0.42475627489011,7.3436183681665,0.058054389190185
7.45e-05,96.287612579935,0.10839566374279,-0.83310570559423,7.3135090717886,0.75464359577914,7.1655524330928,0.066015430508142,0.4144154688024,7.4649824412529,0.055133449276442
7.5e-05,95.161613267986,0.10753486684979,-0.81639161213585,7.4309409023722,0.75442605200427,7.2913675494154,0.066880196211051,0.40729868435837,7.5880138259954,0.052673000204752
7.55e-05,94.396259034865,0.10705714564976,-0.82748575871186,7.5492753517872,0.75433301465913,7.4183952488002,0.067759075534855,0.40478753910815,7.7131190447279,0.051080554201596
7.6e-05,94.253967855561,0.10736305350268,-0.84883227082723,7.6696094997384,0.75467194494083,7.5467799944379,0.068652431767509,0.4062085523975,7.8405152269291,0.050346665173858
7.65e-05,94.794668726466,0.10841215439654,-0.8745727291477,7.7928670652235,0.75529865123398,7.6766232923423,0.069558788563073,0.41176939480256,7.9701586392783,0.050504425631849
