time,DJ_over_J,DJint,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
4.8750000000001e-05,-0.079157769798709,-0.0050565481088075,102.27002484791,0.063879365495842,1.0439577340908,2.6135554823983,0.36847977292645,2.4446310046171,0.029981868605515,0.36757416100176,2.6636316375242,0.080826286236626
4.8800000000001e-05,-0.088793232027679,-0.0056275573084783,101.8391550083,0.063378223542128,1.056662176388,2.6197691903174,0.36914912647652,2.4507938324703,0.030037077174636,0.36585022058434,2.6695688070945,0.080521172255314
4.8850000000001e-05,-0.10944714707158,-0.0068143798450401,100.24444214756,0.062261831645401,1.0719063028651,2.6258202172019,0.36981169101233,2.4569775972754,0.030092410479465,0.36372368555537,2.6754848865549,0.080166224399267
4.8900000000001e-05,-0.13899582783417,-0.0084381467952842,97.711335738997,0.060707914235753,1.0883216635159,2.6316669488044,0.37049243248691,2.4631879612778,0.030147839853314,0.36161700798332,2.6813933599365,0.079766021135046
4.8950000000001e-05,-0.17330583089654,-0.010223432374203,94.667178323925,0.058990700551246,1.1040714387258,2.6373038454933,0.37117968863327,2.4694227384344,0.030203323136249,0.3594991698579,2.6873129108767,0.079343175640859
4.9000000000001e-05,-0.20646105082029,-0.0118557937908,91.650940631914,0.057423876046818,1.1196426264365,2.6427614862744,0.37187419533737,2.4756779028503,0.030258819026056,0.35752391172962,2.693264009306,0.078933072417035
4.9050000000001e-05,-0.23176172328358,-0.013047114186936,89.198317596273,0.056295379591098,1.1380886454067,2.6481013470068,0.37257931295305,2.4819522594093,0.030314301403626,0.35596047668389,2.6992651201624,0.078547809035332
4.9100000000001e-05,-0.24355686054154,-0.013592844693522,87.730275119496,0.055809738486932,1.1506930236109,2.653406430016,0.37329088051155,2.4882487786117,0.030369769416502,0.35450476996042,2.7053293744168,0.078199767899097
4.9150000000001e-05,-0.23920768030652,-0.013407926453412,87.471815598702,0.05605140452109,1.1636789197757,2.6587684579391,0.37401874825673,2.4945714385234,0.030425250299083,0.35314010624073,2.7114624078773,0.077888615912601
4.9200000000001e-05,-0.21999269686442,-0.012534432315182,88.419097523697,0.056976583740442,1.175584359974,2.6642730330935,0.37474224394363,2.5009208722369,0.030480794068102,0.35218275002255,2.7176617648132,0.077622495393649
4.9250000000001e-05,-0.19032994400399,-0.011121606093883,90.359706625137,0.058433296726288,1.1868859044491,2.669985580416,0.37546243091957,2.5072944046278,0.030536461590313,0.35135901533566,2.7239178702001,0.077389026293357
4.9300000000001e-05,-0.15590243848813,-0.0093856843650156,92.936824998314,0.060202293537124,1.1992430268651,2.6759416640059,0.37618095128693,2.5136899285815,0.030592309286604,0.35050965876501,2.7302162067414,0.077179396297221
4.9350000000001e-05,-0.12185995350206,-0.0075610341358817,95.737382983623,0.06204691466384,1.2106264177768,2.6821443221317,0.3769001042268,2.5200960432014,0.030648374403163,0.34982187591658,2.7365400890282,0.076985647159895
4.9400000000001e-05,-0.091830235057952,-0.0058550037543432,98.379931959028,0.063758997792483,1.2216750180728,2.6885686222952,0.37763277479816,2.5265116049946,0.030704664282347,0.34931474031008,2.742873364332,0.076793135282696
4.9450000000001e-05,-0.067747971333031,-0.00441652193902,100.58080894604,0.065190467730902,1.2305804836242,2.6951710616512,0.37836213785109,2.5329297369093,0.030761151754533,0.34885249940229,2.7492024882047,0.076596522329189
4.9500000000001e-05,-0.050156599527225,-0.0033236486262683,102.18578509789,0.066265429825725,1.2409387196653,2.7019001730641,0.37909152157852,2.5393452304634,0.030817777212755,0.3479478137258,2.7555176704778,0.076383523347582
4.9550000000001e-05,-0.038663095239119,-0.0025894125253762,103.16570237658,0.066973751308879,1.252284450661,2.7087052308495,0.37982048614207,2.545753474035,0.030874456634842,0.3468711479171,2.7618130770986,0.076152433231612
4.9600000000001e-05,-0.032370213649075,-0.0021802053034416,103.58490423128,0.06735220616945,1.2621868125737,2.7155416232766,0.38055256803392,2.5521568399577,0.030931094032585,0.34551323554041,2.768086315302,0.075894286794672
4.9650000000001e-05,-0.030215339420176,-0.002038376208769,103.55747600928,0.067461635311232,1.2730030888723,2.7223731333897,0.38129598645547,2.5585669938722,0.030987596470405,0.34411384468915,2.7743375584502,0.075605062319591
4.9700000000001e-05,-0.031189887778149,-0.0021011935019066,103.20693686818,0.067367780123233,1.2867522991508,2.7291722728862,0.38203811119206,2.5649886743195,0.031043889648702,0.34251907577746,2.7805686606016,0.075281039619449
4.9750000000001e-05,-0.034432396227743,-0.0023114579336985,102.6405547262,0.067130324546977,1.2997632768559,2.7359198737105,0.38278087321924,2.5714225999204,0.031099931853678,0.34079498552823,2.7867874072827,0.074930162801278
4.9800000000001e-05,-0.039210027368436,-0.0026192587359106,101.94202728255,0.066800737252715,1.3082224571871,2.7426047239132,0.38351626955408,2.5778572321702,0.03115572381703,0.33907898155338,2.7929984796419,0.074570238903991
4.9850000000001e-05,-0.044830591507167,-0.0029779241600312,101.17881780575,0.066426162580414,1.3211999530971,2.7492235090607,0.38425547389896,2.584278155515,0.031211311962097,0.33732938235721,2.7992008417177,0.074228194128195
4.9900000000001e-05,-0.05054796154429,-0.0033389355868248,100.41558371841,0.066054801911234,1.3344323822448,2.7557808756091,0.38499932829367,2.5906724019153,0.031266783046388,0.33548770798578,2.8053988184088,0.073917019976509
4.9950000000001e-05,-0.055525114612705,-0.0036501297015132,99.724313473757,0.065738355102431,1.3468343999653,2.7622891481087,0.38574623387767,2.5970369982406,0.031322249648281,0.33355549914118,2.8116056154011,0.073634437375472
5.0000000000001e-05,-0.058895796997446,-0.003859382091676,99.184812061735,0.065528989986218,1.3603403227657,2.7687671812224,0.38649031063335,2.6033899262409,0.031377828226145,0.33169225431809,2.8178198740527,0.07336243757708
5.0050000000001e-05,-0.059921069286005,-0.0039231039695581,98.87444975278,0.065471194294499,1.3740011424684,2.7752380531266,0.38723973127782,2.6097361887688,0.031433614049838,0.32998178179383,2.8240423130533,0.073098824919045
5.0100000000001e-05,-0.058184588283572,-0.003816415448409,98.851296738567,0.065591517633658,1.3860155841534,2.7817257402936,0.38799162682382,2.6161018747226,0.031489659239826,0.32818863794116,2.8302744664665,0.07281033742983
5.0150000000001e-05,-0.053737307476392,-0.0035407768664776,99.137802366107,0.065890477821821,1.4003141747355,2.788251366218,0.38873929152244,2.6225002618015,0.031545960480885,0.32646724869368,2.8365159461997,0.072495789126975
