Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
46.5,88.998,-1.5107e-07,0,38.99800000008533,1.000000000005457,88.97935198135725,-1.3558501165501965e-07,39.01897902105361,0.9415571095625808
46.75,89.248,-1.4402e-06,0,39.24800000008865,1.0000000000133014,89.24537762238293,-1.4210906293707125e-06,39.28500466208239,1.0641025641151316
47.0,89.498,-2.9242e-06,0,39.49800000009306,1.0000000000176215,89.50324475525007,-2.8587707692309374e-06,39.542871794953534,1.0314685314845633
47.25,89.748,-4.3299e-06,0,39.74800000009701,1.0000000000158025,89.74800000000532,-4.279593939394192e-06,39.78762703971291,0.9790209790375002
47.5,89.998,-5.6538e-06,0,39.99800000010051,1.000000000014012,89.99800000000535,-5.70167657342691e-06,40.03762703971698,1.0000000000162856
47.75,90.248,-7.025e-06,0,40.24800000010427,1.000000000015035,90.25324475525011,-7.080077062937483e-06,40.292871794965464,1.0209790209939342
48.0,90.498,-8.3994e-06,0,40.49800000010805,1.0000000000151203,90.49013286713821,-8.457155244755745e-06,40.52975990685757,0.9475524475684267
48.25,90.748,-9.5188e-06,0,40.74800000011056,1.0000000000100329,90.7372191142245,-9.581848951049518e-06,40.776846153946416,0.9883449883553794
48.5,90.998,-1.0086e-05,0,40.998000000111205,1.0000000000025864,91.00470163170701,-1.0053170163170757e-05,41.044328671429334,1.0699300699316723
48.75,91.248,-9.885e-06,0,41.24800000011128,1.0000000000003126,91.28966666667209,-9.565279020979589e-06,41.329293706394836,1.1398601398620087
49.0,91.623,-8.4716e-06,0,41.62300000011395,1.5000000000106581,91.58133333333876,-8.324896969697463e-06,41.62096037306414,1.16666666667723
49.25,91.873,-7.0221e-06,0,41.87300000011815,1.0000000000167972,91.86629836830383,-7.153236596737021e-06,41.90592540803162,1.13986013986991
49.5,92.123,-6.4464e-06,0,42.12300000011881,1.0000000000026432,92.13378088578636,-6.920896503496916e-06,42.173407925514255,1.0699300699305354
49.75,92.373,-7.6021e-06,0,42.37300000012148,1.0000000000106866,92.38086713287261,-7.830259440559906e-06,42.420494172602176,0.9883449883516846
50.0,92.623,-9.7496e-06,0,42.6230000001307,1.0000000000368914,92.61775524476076,-9.358150116550671e-06,42.65738228449525,0.9475524475722921
50.25,92.873,-1.1145e-05,0,42.873000000134596,1.000000000015575,92.8730000000055,-1.0718761305361938e-05,42.91262703974362,1.0209790209934795
50.5,93.123,-1.1235e-05,0,43.12300000013461,1.0000000000000568,93.12295804196357,-1.1440705594406271e-05,43.16258508170273,0.9998321678364448
50.75,93.373,-1.097e-05,0,43.37300000013475,1.0000000000005684,93.37306293706848,-1.133297808857876e-05,43.41268997680766,1.000419580419731
51.0,93.623,-1.0696e-05,0,43.6230000001349,1.0000000000005969,93.6230862470918,-1.0586203030303658e-05,43.6627132868321,1.0000932400977547
51.25,93.873,-9.6917e-06,0,43.87300000013692,1.0000000000080718,93.87294638695197,-9.423600932401492e-06,43.91257342669497,0.9994405594514717
