time,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_d,max_disp_y,strain_energy
44.625,0.0051129754788178,23.514376129492,0.019292028949278,0.31347599950238,0.0076900332913466,0.21840229654849,1,0.013372468782081,0.094812701910204
44.875,0.0063580331262993,24.069961234018,0.020543436750398,0.31683675366998,0.008419684894014,0.2199763191462,1,0.013510838380911,0.095957109225909
45.125,0.0072287653680041,24.659192751368,0.021407168837976,0.32031618993586,0.0091295313501476,0.22154892355092,1,0.013649762254169,0.097171694824629
45.375,0.0079259064296085,25.103587434959,0.022080898557316,0.32387442916387,0.0098302927145873,0.22312769848103,1,0.01378872560194,0.098392400330026
45.625,0.0082632827717886,25.326362231238,0.022377748962799,0.32745661511721,0.010525751467498,0.22471718391524,1,0.013927098233475,0.09961401812451
45.875,0.0085255737117384,25.342316570208,0.022584206892569,0.33102289091011,0.011178391352404,0.2263255015575,1,0.014064278345068,0.10083386557682
46.125,0.008717775669797,25.240174012051,0.022709728401951,0.33455457921006,0.01178419377645,0.22792057032646,1,0.01419983048439,0.10211217507871
46.375,0.0089646878729359,25.108851666919,0.022885496133744,0.33804888911131,0.012370976694007,0.22951438139893,1,0.014333594587197,0.10343594172872
46.625,0.0093754284667344,24.968913639026,0.023227267254235,0.34151216350906,0.012945455995857,0.231101108865,1,0.014465755451273,0.10476752714219
46.875,0.0098212689425883,24.803800911365,0.02361183572635,0.34495171973071,0.013502747028164,0.23270183306595,1,0.014596849034878,0.10608169342229
47.125,0.010525630109628,24.640356687635,0.024266952823427,0.34837838741414,0.014028531764773,0.23434831388619,1,0.014727666705741,0.10737392395087
47.375,0.011432044467024,24.568401074682,0.025139429700995,0.35181515716741,0.014532223841022,0.23607526484328,1,0.014859037075553,0.10862231739731
47.625,0.012209556061659,24.705910141679,0.025899482673994,0.3552933152996,0.01499357355856,0.23792118076921,1,0.014991526940276,0.10980336655556
47.875,0.012766655243061,25.11169387343,0.026452889799648,0.3588399751432,0.015429898716492,0.23988363190886,1,0.0151251728522,0.11093495601008
48.125,0.013527355443108,25.68700254479,0.027216914879304,0.36246132674397,0.015886849178235,0.24189935840646,1,0.015259376744541,0.11201260843439
48.375,0.014430866873342,26.221506498278,0.028122401673409,0.3661265742448,0.016349965459179,0.24392014052223,1,0.015393043058557,0.11304872983867
48.625,0.015086386454965,26.515100562855,0.028771920633596,0.36977270750959,0.016798121475873,0.24594752767554,1,0.015524926022352,0.11401214783554
48.875,0.015885824955968,26.436939805789,0.029554162196278,0.37333087058645,0.017230943531376,0.24801081602106,1,0.015654057206674,0.1148835594904
49.125,0.016546293143843,25.955698470236,0.030185906138668,0.37675474589077,0.017654134666068,0.25011765299922,1,0.015780089876425,0.11564088760113
49.375,0.016197906104778,25.189240702362,0.029798366768612,0.38003608705446,0.018099064429132,0.25225329168824,1,0.015903438250073,0.1163481494286
49.625,0.015513677051559,24.361024862831,0.02906674125894,0.38320407107537,0.018581060643812,0.25438590603413,1,0.01602517437875,0.11702970270075
49.875,0.015576877756727,23.653583197331,0.029077852201946,0.3863148229824,0.01908461225265,0.2564803048214,1,0.016146729158407,0.1177871584292
50.125,0.016175423115248,23.15440069594,0.029623987971129,0.389437890398,0.019610906700441,0.25854069520093,1,0.016269499968163,0.11863268872741
50.375,0.016749910594611,22.908725777382,0.030148741895252,0.39263610279351,0.020188940381008,0.26057972760314,1,0.016394489457649,0.11953610572786
50.625,0.016719304521041,22.904610849982,0.030071623457794,0.39595236404148,0.020807819367277,0.26263246464584,1,0.016522088909615,0.12048032664799
50.875,0.01695950785954,23.082452929623,0.030266510054151,0.39940563539657,0.021493520881708,0.26473891921947,1,0.016652073859606,0.12135878002289
51.125,0.018145714886467,23.367135809117,0.031406364908033,0.40299004969196,0.022212383867492,0.2669455880246,1,0.016783803282593,0.12218788836888
51.375,0.019415170149708,23.652911412927,0.032627338836368,0.40668137418902,0.022939201368912,0.26927333392664,1,0.016916530151186,0.1229804392486
51.625,0.020064758884416,23.822772683383,0.033226354015309,0.41045153019668,0.023682131860593,0.27169851235507,1,0.017049681649542,0.12373973616185
51.875,0.020925668054934,23.853034832075,0.034035042436402,0.41428939739608,0.024399278546256,0.27416231714671,1,0.017182985726946,0.12457896118077
52.125,0.022241062335063,23.867619213448,0.035296107780156,0.41820551792454,0.025120673797803,0.27664973580624,1,0.017316404329699,0.12543698297777
52.375,0.023423501721036,24.06457252981,0.036419025925759,0.42222104422694,0.025876901690684,0.27916921558864,1,0.017449937262022,0.1262835505019
52.625,0.024189887644632,24.530264268671,0.037113698760799,0.42635006126905,0.026677471052428,0.28174725316291,1,0.017583423725815,0.12707672815225
52.875,0.024812575852488,25.118803778718,0.03764226491104,0.43057774780361,0.027494602304657,0.28436439132244,1,0.017716456854631,0.12785179799513
53.125,0.025497792778922,25.534125214005,0.038202432529163,0.43484941275586,0.028327138455233,0.28698606900558,1,0.017848454007469,0.12858177005494
53.375,0.025861154187208,25.5682409375,0.038410330155926,0.43909461537359,0.02911669190163,0.28958381200709,1,0.017978840656229,0.12937274575783
53.625,0.025672952439792,25.276906704287,0.038050394413204,0.44326984116742,0.029909210550658,0.29215426515317,1,0.018107254904981,0.13017357583365
53.875,0.025614158107153,24.913434197057,0.037826765464815,0.44737936942899,0.030701738269194,0.29470016568474,1,0.018233679692335,0.13097718236574
54.125,0.026234513980493,24.699766524419,0.038309038601662,0.45145902909702,0.031486844844433,0.29724696815207,1,0.018358447308486,0.13178725899817
54.375,0.027143898564846,24.675166203745,0.039112837611314,0.45554484201627,0.032234567226087,0.29983622292416,1,0.018482112677916,0.13257012947407
54.625,0.027701093940794,24.755590991388,0.039586749593343,0.45965669981043,0.032978171087087,0.30250305488371,1,0.018605240404726,0.13328635356859
54.875,0.02829796350074,24.894361516245,0.040103186346305,0.46380706208231,0.033736869778237,0.30528873594158,1,0.018728183497715,0.13388656202832
55.125,0.029630207190893,25.121382543953,0.041340474775363,0.4680091632231,0.03447623446631,0.3081905202632,1,0.018850936047078,0.13440637617632
55.25,0.030485364736581,25.321212051759,0.042113016644663,0.47012929418682,0.034855507426109,0.31046653254717,1,0.018912162272334,0.13462117078346
55.5,0.031456409308618,25.639966175157,0.04298753885601,0.47441431347055,0.035560989688932,0.31270925121011,1,0.019033818202149,0.13506516576567
55.75,0.032038865128758,25.979533830464,0.04343767744234,0.47872484563644,0.036235438004161,0.31577078625721,1,0.019153834568975,0.13547562731935
56,0.032618505578603,26.183693597288,0.043884792325568,0.48301757941998,0.036886579236788,0.31887167250922,1,0.019271511571322,0.13582091388037
56.25,0.033014581278459,26.156493218206,0.044146057127207,0.4872415581522,0.037525650599227,0.32201690964877,1,0.019386399404172,0.13605776529979
56.5,0.033392954384925,25.830928085981,0.044375792848199,0.49135305571469,0.03815584824641,0.32522500536655,1,0.019498507923968,0.13621273826681
56.75,0.034146921932003,25.214824507162,0.044951964820222,0.49533108866797,0.038769289872919,0.32846227417154,1,0.019608385390905,0.13632460653623
56.875,0.034645465640263,24.710652978486,0.04529631448053,0.49727626638117,0.039083532668295,0.33092004425136,1,0.019662728929798,0.13638341405418
57.125,0.034745443652193,24.017814988888,0.045205612667311,0.50108129511035,0.039728015042268,0.33327635241301,1,0.019771022452399,0.13656808142689
57.375,0.034248322493707,23.343402856491,0.044416603495001,0.50483895594876,0.040364817748682,0.33642836191353,1,0.019879137017516,0.13686145557027
57.625,0.034476043193167,22.945876175256,0.044304079186369,0.5086229890302,0.04100247230323,0.33956510104986,1,0.019986777238729,0.13724963006594
57.875,0.035789880920789,22.862849671753,0.045247517923673,0.51249894159937,0.041636692398755,0.34269639060983,1,0.02009280185579,0.13773967136096
58.125,0.037150741214345,23.031399509668,0.046262316419794,0.51650486472411,0.042303348386011,0.34588374172642,1,0.020196031123976,0.13821222600442
58.25,0.037585770646233,23.218308238694,0.046484680681573,0.5185579256332,0.042654236351226,0.34836271762531,1,0.020246461003191,0.13842766933144
58.5,0.037970394739025,23.488075361524,0.046791958963426,0.52277066955949,0.043351212194191,0.35084871728504,1,0.020346482834111,0.13886436809877
58.625,0.038340713620586,23.673232891321,0.047165908657926,0.52492116623343,0.043715134331703,0.35345300063355,1,0.020396794314073,0.13906248814285
58.875,0.039934855255885,23.840916599554,0.048913934381759,0.52930292258942,0.044421225948134,0.35603912108077,1,0.02050211751118,0.13948880468941
59.125,0.042234016930798,23.975046980684,0.051482080035507,0.53376714380754,0.045128480607551,0.35955134707871,1,0.020616582839718,0.13994902380642
59.375,0.044406738358838,24.079785097178,0.053884348553846,0.5383006710041,0.045856501534338,0.36310218654388,1,0.020740688819019,0.14039180165476
59.625,0.046365336325082,24.22063127604,0.055908078641069,0.54290966223912,0.046586938518395,0.36668330977595,1,0.020870285319707,0.14084350967479
59.875,0.048388574044084,24.451134977769,0.057810472509933,0.54760806701376,0.047329593003023,0.37030775215931,1,0.020998564692616,0.14128789537625
60.125,0.049973777615516,24.773571491914,0.059192842644084,0.55239662908484,0.04808127593254,0.37396968865071,1,0.021120060116032,0.14172751109854
60.375,0.051109841282071,25.128805783187,0.060183480818263,0.55725981917289,0.04885198550505,0.37761741854636,1,0.021233426791672,0.14219517804704
60.625,0.052673448595632,25.428547123626,0.061719618347588,0.56216834607807,0.049617611868756,0.38122619717365,1,0.02134087899796,0.14270015667638
60.875,0.054338756403113,25.564250277729,0.063429227852326,0.56707353592017,0.050388352353031,0.38478130457756,1,0.021445261774519,0.14322492882523
61.125,0.054773684222339,25.458877087791,0.063893798595814,0.57192213531468,0.051183494883493,0.3883109627961,1,0.021547800587885,0.14372041509771
61.25,0.054461363981065,25.278343549203,0.063571059257453,0.57431799094569,0.051589779364596,0.39098701811798,1,0.021598352312515,0.14395625090848
61.5,0.054448650332941,24.962408510861,0.063508918881348,0.57904871483574,0.052363517001383,0.39358222505248,1,0.021698049395667,0.14447972700481
61.75,0.055623899519572,24.69038353668,0.064629174012859,0.58374488087084,0.053099320324035,0.39708657113305,1,0.021797222228949,0.14501091459413
62,0.057270860619377,24.659656786423,0.066259302540346,0.58846282380108,0.053827616172724,0.40063901280037,1,0.021898310238065,0.14552334218313
62.25,0.058720842130686,24.902227336471,0.067725205470404,0.59324825088555,0.054551837460976,0.40426337774438,1,0.022003080412395,0.14597721635415
62.375,0.059300449285417,25.159242267146,0.06832476050003,0.59566905003576,0.05493574315538,0.40707668275658,1,0.022056975593123,0.14615181760406
62.625,0.060391121457494,25.531339510005,0.069429073230857,0.60057357901094,0.055695345605621,0.40987140992894,1,0.022166749597499,0.14645221532422
62.875,0.061658112407429,25.874810437508,0.070719177578839,0.60551892343283,0.056418709679033,0.41367105241705,1,0.022277815554371,0.14671535349156
63.125,0.06306093874448,26.057064604201,0.07215238718534,0.61045965876776,0.057125335548102,0.41748244511149,1,0.022388591566103,0.14696522710783
63.375,0.0643320516096,26.071326948044,0.073446722341977,0.61535391170322,0.05784506221277,0.42128709357195,1,0.022497739137188,0.14714729842716
63.625,0.065506346008446,25.92021180505,0.074619701664134,0.62016820766137,0.058550313315266,0.42511199688666,1,0.022604234367063,0.1472664492793
63.875,0.066753661151504,25.585730074109,0.075843334936549,0.62487697110237,0.059260378382373,0.4289556940756,1,0.022707735688574,0.1473380690267
64,0.067407307257388,25.276054818493,0.0764747027696,0.62719152887009,0.059620261388031,0.4318748893654,1,0.022758461882476,0.14734962645642
64.25,0.068643505488541,24.726325319665,0.077692648665683,0.63171982113018,0.060305942785732,0.43468442894388,1,0.022858792988011,0.14751524971186
64.5,0.069743711072228,24.026100585872,0.078775937861665,0.63614608209039,0.061015284386828,0.43841990084116,1,0.02295848165367,0.14772703715109
64.75,0.070516325892295,23.4002850365,0.079540390795494,0.64051467621216,0.061728870501188,0.44212846605894,1,0.02305834653711,0.14801814330405
65,0.070949163179887,22.996396966101,0.079985431927713,0.64489142237116,0.062432767076225,0.44584403024449,1,0.023159145071164,0.14838569346572
65.25,0.071362478757683,22.885508265397,0.08045193037382,0.64934726892399,0.063146291508955,0.44960065685453,1,0.023262008170113,0.14880046555066
65.5,0.072122049814976,23.043302760457,0.081315756250826,0.65393859464701,0.063857634967878,0.45341373046317,1,0.023368296877084,0.14925461233998
65.75,0.073247706906963,23.376222735806,0.082582734083701,0.65869331573227,0.064593681290097,0.45728536437652,1,0.023478835363334,0.1497267577766
66,0.074587701065784,23.764677684927,0.084072262375648,0.66360820794294,0.065354331268452,0.46122403739496,1,0.023593347329078,0.15020705305262
66.25,0.076026436279723,24.102924319774,0.085648922581475,0.66865639674968,0.066123482292044,0.46520162637496,1,0.023710717697672,0.15071870929047
66.5,0.077386911817058,24.332499545659,0.087137216139011,0.6738007748303,0.066908083670964,0.46918550602583,1,0.023829738538005,0.15125150078696
66.75,0.078415465420698,24.46178977016,0.088295518636477,0.67900910127147,0.06768643668631,0.47314900046287,1,0.023949536599831,0.15185585163318
66.875,0.078738759186842,24.518297208464,0.088721563642156,0.68163019399815,0.068106005989621,0.47615990349363,1,0.024009547296416,0.15214190493593
67.125,0.079344348464627,24.611596251978,0.089433699352033,0.68691050931413,0.068933320889652,0.47910633017128,1,0.024129244819333,0.1527176518295
67.375,0.080006240557039,24.787662089837,0.090239964881328,0.69224719373068,0.069748500699158,0.48311109793628,1,0.024248047349406,0.15329043303312
67.625,0.080795568189637,25.031003647441,0.09117319221917,0.69764624763286,0.070550325405056,0.48714561965272,1,0.024365696626825,0.15385577128459
67.875,0.081327387838162,25.282060163174,0.091845535191994,0.70309764984524,0.071341883920415,0.49116621532194,1,0.0244824447861,0.15446658290237
68.125,0.081387567668496,25.461926729048,0.09204076453395,0.7085746615543,0.072180214985553,0.4951517661187,1,0.024598769449567,0.15506724237249
68.25,0.081301367111678,25.524127627735,0.092053450225417,0.71131238008564,0.072613514323405,0.4981728424539,1,0.024656880757594,0.15535612113888
68.5,0.08125131435526,25.483376192977,0.092103992393841,0.7167618945622,0.073443371680515,0.50109121378653,1,0.024773153475307,0.15596004422945
68.75,0.081436882346262,25.326559934501,0.092434015380638,0.72215828886951,0.074230223533007,0.50506100644298,1,0.024889773657175,0.15652852009859
69,0.081908729218551,25.099599938136,0.093066245776608,0.72749681220902,0.074990892509354,0.50909785944502,1,0.025007384105765,0.15704183473191
69.25,0.082543296442846,24.909597367859,0.093873864900492,0.73279912019277,0.075777550075477,0.51320497205475,1,0.025126688799324,0.15744943163877
69.5,0.083307397073269,24.872424590761,0.094816269719733,0.73810817857654,0.076575154302216,0.51738644639794,1,0.025247940177725,0.15780181417374
69.75,0.084231099230179,25.055009365645,0.09591741440795,0.74347133559871,0.077356608332703,0.52162164531298,1,0.025370746939299,0.15814015814567
70,0.085418226504394,25.426462603221,0.097278726355899,0.74891587573259,0.078141468013769,0.52587677327214,1,0.025494366289984,0.15842541369686
70.25,0.086741981701015,25.851730169411,0.098774347421724,0.75442865783839,0.078914624609047,0.53014089501142,1,0.02561809833153,0.15872972162934
70.5,0.087897072066019,26.144610593174,0.10009910486275,0.75995536846652,0.079702107200744,0.53440860884336,1,0.025741409131154,0.15896566292793
70.75,0.088684239617712,26.159181754956,0.1010467972063,0.76542402481606,0.080473659930789,0.53870999727595,1,0.025863857583737,0.15911420357773
71,0.089145883165059,25.862075265151,0.10164538060962,0.7707765408264,0.081254410005059,0.54305131535022,1,0.025985127132264,0.15914854706202
71.25,0.089470881335441,25.336808646987,0.10207051052454,0.77598753855538,0.082014557679178,0.54741639753848,1,0.026105223897076,0.15916055413206
71.5,0.089840829383921,24.722157063363,0.10250197604693,0.78106572995655,0.082771252561241,0.55177392316469,1,0.026224615011072,0.15921452565174
71.75,0.090326908399254,24.137547199244,0.1030232013309,0.78604557888131,0.083538127952233,0.55610784126587,1,0.026344142840892,0.15929789559178
72,0.090997129057727,23.651233730042,0.10372229546099,0.79097613656691,0.084308992225858,0.56043528941931,1,0.026464812665537,0.159427183885
72.25,0.091851440859141,23.30200519411,0.10461761256205,0.79591151402537,0.08510177741383,0.56477095068452,1,0.026587621540426,0.15959822928868
72.375,0.092292461145129,23.149418403794,0.10510119986392,0.79839779530104,0.085516194554708,0.56809207472043,1,0.02665007987414,0.15965520756694
72.625,0.093045672757485,23.116167489624,0.1059152579343,0.80344094527115,0.086326209322765,0.57136124999929,1,0.026777626730061,0.1598937960559
72.875,0.093468938731206,23.25863111903,0.10643116505771,0.80861540470368,0.087130831031038,0.57580621387251,1,0.026908752996617,0.16018578337505
73.125,0.093734901170436,23.578763931599,0.10679579280596,0.81394970941191,0.087942207997169,0.58030972732579,1,0.027043056517355,0.16046404865978
73.375,0.094146787973098,23.980157099721,0.10730448084169,0.81944419677503,0.088752577485595,0.58485691750881,1,0.027179670915406,0.16079694545673
73.625,0.094935006469921,24.347088049213,0.10818637910025,0.82506999598121,0.089572229659394,0.58943649822256,1,0.027317637690228,0.16113550308817
73.875,0.096048927718434,24.600493334117,0.10939509379851,0.83078276540979,0.090396462810779,0.59403936461655,1,0.027456216919086,0.16151178573433
74.125,0.097117713539767,24.727974190365,0.11056538246209,0.8365424576052,0.091238196514932,0.59866812239484,1,0.027594895303814,0.16184517193396
74.375,0.097732555801239,24.772878697039,0.11129375628653,0.84232647052183,0.092060356048306,0.60333853095486,1,0.027733214382859,0.16216124969376
74.625,0.097919866675792,24.798306962354,0.11161194666557,0.84813131661238,0.092880953456476,0.60805723964536,1,0.027870720225602,0.16244654883362
74.875,0.098104851904955,24.855165122264,0.11194906544477,0.8539662005067,0.09369546111158,0.61281795752982,1,0.028007126743125,0.16273359327821
75.125,0.098567485948146,24.96560658477,0.11258389994413,0.8598429942253,0.094506397865502,0.61759075567226,1,0.028142471368809,0.16303190997066
75.375,0.099352796928527,25.11859875433,0.11355373050159,0.86576643372054,0.095304366836027,0.62236479136583,1,0.028277041172653,0.16334352016381
75.625,0.10026268340555,25.273590534793,0.11465096795172,0.87172763778631,0.09613307358327,0.62713572746235,1,0.028411156421938,0.16362183689017
75.875,0.10099241787566,25.376551850738,0.11556732483848,0.87770354387502,0.096964247384038,0.63191676771976,1,0.02854509460012,0.16388270967235
76.125,0.10144386094204,25.390263312133,0.11620867221062,0.8836648035324,0.097810522185757,0.6367390980501,1,0.028679242876281,0.16403762302636
76.375,0.10181346913953,25.32342017601,0.11677540864852,0.88959029075568,0.098666495104147,0.64161252927049,1,0.028814226385916,0.16410947534598
76.625,0.10246910392757,25.235493846295,0.11763013422453,0.89547912633954,0.09952844115294,0.64654517298912,1,0.028950726966794,0.16411962737019
76.875,0.10365862244627,25.207219227466,0.11900533469208,0.90135111679296,0.10039998393667,0.65153244332666,1,0.029089050166941,0.16406084338397
77,0.10439749740644,25.2395170444,0.11986897884057,0.90428801408694,0.10085414851094,0.65534570717727,1,0.029158847384869,0.16397917408209
77.0625,0.10479342495496,25.279993971803,0.12031856018592,0.90575807482684,0.10108765033258,0.65727719411054,1,0.029193866220091,0.16393137640729
77.1875,0.10559430036138,25.360680068337,0.12116387712577,0.90870566043005,0.10156765619361,0.65917403187945,1,0.029264018628422,0.16380553640202
77.4375,0.10682009238453,25.565974481956,0.12246045399969,0.9146348008506,0.10243591059712,0.66296892650131,1,0.029404137043135,0.16361537342505
77.6875,0.1075189204917,25.81051097349,0.12323505637154,0.92059057653722,0.10330485746098,0.66812111144663,1,0.029543229297933,0.16334051277423
77.9375,0.10806284822383,25.968860342898,0.12384109146079,0.92653924936184,0.10420742129379,0.6733094736661,1,0.02968063731405,0.16294844885394
78.1875,0.10890682472749,25.943581843885,0.12474578186324,0.93243177062143,0.10510278868411,0.67853840217937,1,0.029816367535483,0.16245350084901
78.4375,0.11014942496242,25.680653300441,0.12605604512545,0.93822038229882,0.10603490324925,0.683832886053,1,0.029951234663573,0.16183377845068
78.6875,0.1114771633661,25.196184553817,0.1274632076692,0.94387620901078,0.10694422040231,0.68915577481922,1,0.030086774733477,0.16117665718675
78.9375,0.11241959752646,24.5809897314,0.12850031740471,0.94940148087308,0.10785336303161,0.6944914481326,1,0.030224839845774,0.16051885647262
79.1875,0.11272878032132,23.971394087172,0.12892248680415,0.95483111446255,0.10878054560849,0.69982259304567,1,0.03036693973763,0.1599041773039
79.4375,0.11252557234969,23.496001332158,0.12885212168203,0.960222720605,0.10972885763836,0.70513851805273,1,0.030513643497775,0.15934867798919
79.6875,0.11220333805535,23.228791498159,0.12868106420264,0.96564004611993,0.11064549400754,0.71046646091898,1,0.0306643835047,0.15885114160219
79.9375,0.11220908100598,23.176183340342,0.12885089657311,0.97113833313045,0.11156573060336,0.71586986041804,1,0.03081774971061,0.15833420280791
80.1875,0.11279250226275,23.298917810806,0.12960153366381,0.97675715881618,0.11249020007172,0.72136041630136,1,0.03097206596531,0.15781559263761
80.4375,0.11383327587975,23.544560769944,0.13079916289092,0.9825192755559,0.1134539826839,0.72697539160621,1,0.031125945357215,0.15725121828427
80.6875,0.11516068215231,23.864901045382,0.13225871789843,0.98843104606394,0.11434891022117,0.73266719079453,1,0.031278625279279,0.15677823339493
80.9375,0.11667857183991,24.213301641697,0.13387357675821,0.99448292531604,0.11527626249944,0.73841832548554,1,0.031430022962002,0.15624048894403
81.0625,0.11749222023272,24.435939072408,0.13473911199737,0.99755170384221,0.11576383330512,0.74281793505077,1,0.031505330123766,0.15595636613624
81.125,0.11791969036508,24.540253070651,0.13518388450535,0.99909533329857,0.11601519274342,0.74505160287488,1,0.03154291928429,0.15579504722923
81.25,0.11880255999691,24.659203594333,0.13607809902543,1.0022011567797,0.11651438401181,0.74723361697754,1,0.031618038266115,0.15548291964346
81.5,0.12047278912502,24.828388825825,0.13776547768327,1.0084649063442,0.11743111514189,0.75161835956828,1,0.031768253382506,0.15491934077091
81.75,0.12178886006315,24.931400283596,0.1391072731582,1.0147639388852,0.11834560316513,0.75756983440762,1,0.031918580728555,0.15432089076024
82,0.12259631324206,24.95032624306,0.13995781312037,1.0210757351547,0.11926646054137,0.76357881056004,1,0.032069043661281,0.15369513494417
82.25,0.12314871816617,24.946789133903,0.14058493223715,1.0273962790075,0.12019122613221,0.76959684511585,1,0.03221960890355,0.15305906475074
82.5,0.12376541905285,24.981009411296,0.14131689381927,1.0337355154101,0.12109252374298,0.77563147208494,1,0.032370354710779,0.15244042146312
82.75,0.12455670526884,25.072443020012,0.14226810551286,1.0401043246702,0.12201251778892,0.78168111419983,1,0.032521486744329,0.15178601411132
83,0.12532532337252,25.192523481356,0.14324010779721,1.0465028655447,0.12293580478997,0.78774168084618,1,0.032673212279754,0.15110798451163
83.25,0.12583511736676,25.290094456673,0.14398791137717,1.0529177813715,0.1238630353796,0.79382884499643,1,0.032825636497485,0.15038587370712
83.5,0.12606405411075,25.327321312603,0.14447301635565,1.0593286303615,0.12476283879636,0.79998931647094,1,0.032978797788268,0.14960773169756
83.75,0.12626831275948,25.302911114508,0.1449311439185,1.0657187363106,0.12566580412882,0.80624531241473,1,0.033132783200009,0.14869614326433
84,0.12689818535947,25.252511898512,0.14579211771255,1.0720843906879,0.12656239150279,0.81261329967307,1,0.03328775830767,0.14764899116175
84.25,0.12836212723834,25.228384335518,0.14744648910707,1.0784370641024,0.12746688637526,0.81909724843411,1,0.033443827873391,0.14649302024656
84.5,0.13073623750615,25.270021970164,0.14995806956812,1.0847963176793,0.12836020925719,0.82566643525792,1,0.033600828285905,0.14527239248123
84.75,0.13362541133362,25.381404685834,0.15292860155576,1.0911770423229,0.12928809775315,0.83232219256248,1,0.03375824637107,0.1439103391989
84.875,0.13507036636393,25.476826176544,0.15440578217709,1.0943746688087,0.12977303458276,0.83742118776915,1,0.033836918666621,0.14316679451917
85.125,0.13742219509428,25.590926611308,0.15675941251915,1.1007810550362,0.13069699071225,0.8424513821013,1,0.033993634115618,0.14170519069571
85.375,0.13884975932963,25.647378387381,0.15817346777675,1.1071715472783,0.13158523907827,0.84926047110042,1,0.034149266058136,0.14019116319691
85.625,0.13946127162904,25.556969131492,0.15876225842248,1.1135076921044,0.13249795668695,0.85613051386234,1,0.034303896013215,0.13855511580486
85.875,0.13969805700761,25.284701722775,0.15897901300755,1.1197528308843,0.13343164349298,0.86304571441295,1,0.034458088309483,0.13683962897066
86.125,0.14009330440597,24.845652975223,0.159367535197,1.1258852678065,0.13441135386971,0.86998151879921,1,0.034612719569987,0.13505107484945
86.375,0.14101213167364,24.307413741485,0.16030179644664,1.1319083720503,0.13540061381907,0.8769365559483,1,0.034768672166843,0.13329660045079
86.5,0.14170673600204,23.944740994087,0.16102269427603,1.1348920919453,0.13590375276121,0.88220757318606,1,0.034847336988814,0.13241337452394
86.5625,0.14209938647207,23.769749903533,0.16143545026979,1.1363791550065,0.13617073384805,0.88485732435457,1,0.034886868299671,0.13197154664819
86.6875,0.14292116050336,23.567764640157,0.16228372401951,1.1393435580871,0.13670022830858,0.88745929874008,1,0.03496632979278,0.13105893408593
86.75,0.14331869199627,23.428730172008,0.16271045911871,1.1408251039671,0.13697672041071,0.8901310474154,1,0.035006254057736,0.1306244120074
86.875,0.14406145071428,23.29136026689,0.16348796137333,1.1437894168357,0.13750804940093,0.89273536850446,1,0.035086441591439,0.12974858061739
87.125,0.14499305865958,23.166659129481,0.16449939395432,1.1497648614561,0.1384845597616,0.89800020923271,1,0.035247834215299,0.12811676537481
87.25,0.14511818327766,23.163091916177,0.16470969072769,1.1527907575676,0.13899097099221,0.90340603277251,1,0.03532892335455,0.12728615660806
87.375,0.14506044518539,23.248458384775,0.16471362163616,1.1558536641529,0.13950010944305,0.90702021998264,1,0.035410163357221,0.12642485447914
87.625,0.14480447262784,23.512819975437,0.16456190880406,1.1621207172262,0.1404352511568,0.9124164599407,1,0.035572977179952,0.12482446034889
87.875,0.14493701181224,23.908700014788,0.16485744284959,1.168574104597,0.14135545257706,0.9197508345485,1,0.035736369888633,0.12322322546293
88.125,0.14594963280205,24.324567769409,0.16607354899756,1.1751982097875,0.14227728844023,0.92715302641624,1,0.035900720893848,0.121630686051
88.375,0.14792386423292,24.677489928223,0.16829216057924,1.1819518698559,0.14318097513533,0.93461356661376,1,0.036066440938621,0.12004781875949
88.625,0.15044340147049,24.915602455549,0.17108469221257,1.1887824594888,0.14408990339077,0.94212478547813,1,0.03623370730099,0.11839767715662
88.875,0.15271647999299,25.020098109906,0.17364261859335,1.195639939951,0.14498260188924,0.94967895704006,1,0.036402359707485,0.11675588957766
89.125,0.15393244422376,25.002456858485,0.1751391296355,1.202487070566,0.14586701941877,0.95726054556749,1,0.036572004839439,0.11509740369959
89.375,0.15372528677251,24.900463834596,0.17519341343217,1.2093054262845,0.14671657383978,0.96490514476242,1,0.03674223650594,0.11345108453242
89.5,0.15305553563586,24.813422871836,0.17470413820549,1.2127047301554,0.14717075858255,0.97070721365373,1,0.036827490762915,0.11256709366915
89.75,0.15142317617976,24.716376126647,0.17323278473834,1.2194899752157,0.14803034018558,0.97642817178946,1,0.036998240584707,0.11089331104641
90,0.15001730894087,24.66939190619,0.17202998352212,1.2262860209247,0.14883908540031,0.98411358819483,1,0.037169424553091,0.10932670458886
90.25,0.14981391932168,24.727268473985,0.172018062621,1.2331254819407,0.14960566012703,0.99178683466559,1,0.037341210312703,0.10783124494313
90.375,0.15030211511354,24.815227602488,0.17264215218244,1.2365669686523,0.15001067447933,0.9975780547673,1,0.037427362795473,0.10706131434667
90.625,0.15260797027899,24.989039682072,0.17506646644533,1.2435106621655,0.15080136943382,1.0033069627186,1,0.037600153249004,0.10553887762735
90.875,0.15592991106191,25.196474492004,0.17852410322847,1.2505178010427,0.15158738482445,1.0110414242188,1,0.037773434374142,0.10397095028085
91.125,0.15931609596139,25.35621551923,0.18201570519817,1.2575634206189,0.1523563863888,1.0188350987522,1,0.037946937775518,0.10235223097639
91.375,0.16174106716932,25.4365272884,0.18451943136044,1.2646188202657,0.15309726762013,1.0266902405672,1,0.038120372217812,0.10069754085371
