time,Fx,Fy,external_work,fracture_energy,kinetic_energy,kinetic_energy_p,max_d,max_f_nu,strain_energy,strain_energy_p
5.7900000000001e-05,241.74617613008,317.3075477966,13.153451314937,0.64851003128957,10.871505560631,0.038643933076329,1,0,1.42181415158,0.078008224765014
5.7950000000001e-05,241.81725507858,317.2702693075,13.178320365464,0.64865109847474,10.89455513016,0.038680034400864,1,0,1.423197403369,0.078342632981481
5.8000000000001e-05,241.92016860892,317.17950434291,13.203268663018,0.64876996977328,10.917642334046,0.038715622957754,1,0,1.4246306281313,0.078677814799154
5.8050000000001e-05,242.00595047747,317.03723256346,13.228297953503,0.64887269396777,10.940749244765,0.038751428293002,1,0,1.4261213685134,0.079013766270257
5.8100000000001e-05,242.05285643718,316.91228245547,13.253421040835,0.64899809275524,10.963866986998,0.038789222643311,1,0,1.4276924800155,0.079350496620858
5.8150000000001e-05,242.07172806315,316.89111511049,13.278651778545,0.64911988915934,10.987021491559,0.038831139930278,1,0,1.4293343132525,0.079688032822242
5.8200000000001e-05,242.08920606235,317.00718771103,13.303992747675,0.64922254255718,11.010201753539,0.038877960714447,1,0,1.4310574953554,0.080026416996083
5.8250000000001e-05,242.1243799622,317.20803836642,13.329430662685,0.6492939573096,11.033392387386,0.038927740073224,1,0,1.4328609481169,0.080365690362223
5.8300000000001e-05,242.17502433655,317.38564991333,13.354943414424,0.64936363114894,11.05661287262,0.038976325025907,1,0,1.4347088414348,0.080705868951773
5.8350000000001e-05,242.22046075586,317.44541321042,13.380513246779,0.6494545330922,11.079872928961,0.039019879405511,1,0,1.4365840370241,0.081046927015461
5.8400000000001e-05,242.2371590707,317.36315919838,13.40613622573,0.64955722778635,11.103151182426,0.039057303384721,1,0,1.4385068830205,0.081388802717761
5.8450000000001e-05,242.21630899711,317.19376831999,13.431822693712,0.64968018904417,11.126470934615,0.03909091565655,1,0,1.4404559283966,0.081731426162626
5.8500000000001e-05,242.17196418787,317.03170441676,13.457589993526,0.64976701709515,11.149801464233,0.039125337391758,1,0,1.4424812029562,0.082074752945599
5.8550000000001e-05,242.13386964592,316.95368445281,13.483452342915,0.64980567528015,11.173135918546,0.03916458827581,1,0,1.444597001928,0.082418781100979
5.8600000000001e-05,242.12868699259,316.97898637936,13.50941414399,0.64983398404815,11.196500142423,0.039208699126494,1,0,1.4467811861275,0.082763540642288
5.8650000000001e-05,242.16215903167,317.06692174096,13.535470402896,0.64992271888138,11.219887542288,0.039253171681972,1,0,1.449035389985,0.083109065039702
