time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y,preset_ext_power,preset_ext_work_p
33.125,0.0010654638959873,-0.002948435181884,-0.0018829712858967,-0.0002503672441875,0.40520124439315,154.15138629685,0.008930002063379,0.14974460873515,0.49765090908494,0.43182071162616,0.003336237104992,0,0
33.375,0.0010102321668654,-0.00354775903441,-0.0025375268675446,-0.00011832688971145,0.40958255301302,146.10683144559,0.0084180771491334,0.14579821443363,0.4976510152246,0.43090162952624,0.0034213999260582,0,0
33.625,0.0009007302873764,-0.0040429187763719,-0.0031421884889955,6.3823489199726e-06,0.41400396547448,138.19689748766,0.0078347544068352,0.14141424647578,0.49765114980535,0.43030709864249,0.0035118151410115,0,0
33.875,0.00074994462499287,-0.0042541162319506,-0.0035041716069577,0.00011297893851046,0.4184095774121,131.3450261872,0.0072048586384309,0.13658373049934,0.49765130571741,0.42986267667878,0.003604918451678,0,0
34.125,0.00058596332457984,-0.0044222386794778,-0.0038362753548979,0.00019916691566939,0.42284319517878,125.58837456409,0.0065604679798812,0.13188113871445,0.49765147644729,0.42956245127983,0.0036978332175589,0,0
34.375,0.00045708932096102,-0.0045881422860959,-0.0041310529651349,0.00026882380784476,0.42732691368549,120.48907265516,0.0059162682131468,0.12669872486488,0.49765165871858,0.42925806557699,0.0037934541507409,0,0
34.625,0.00039041785682748,-0.0044353910154874,-0.0040449731586599,0.00032824926477311,0.43180739604188,115.86828380381,0.0052717352882719,0.12163958185311,0.49765185160189,0.42908282234468,0.0038903161954331,0,0
34.875,0.00035029439242517,-0.0047540917099238,-0.0044037973174986,0.00038094142806057,0.43637224428166,111.96463823664,0.004630779945155,0.116486157009,0.49765205139954,0.42881268751258,0.0039787418279345,0,0
35.125,0.00027810432070301,-0.0044973759331491,-0.004219271612446,0.00042420666129102,0.44092020081197,108.88183215285,0.00400725690026,0.11133682544587,0.49765224873279,0.42820858283132,0.0040567899033086,0,0
35.375,0.00015543627182602,-0.0048662019552828,-0.0047107656834568,0.00045026883672712,0.4455148271494,106.14359516732,0.0034135770903281,0.10692362099592,0.49765243225294,0.42737227033875,0.0041266404120652,0,0
35.625,1.3760439805837e-05,-0.0049002157207082,-0.0048864552809024,0.000451274104548,0.45015426401638,103.14405004053,0.0028568371718274,0.1023374166957,0.49765259478705,0.42634882166825,0.0041957375545615,0,0
35.875,-0.00010483932124774,-0.0051465168805336,-0.0052513562017813,0.00042719846534636,0.45484622139895,100.08144871288,0.0023469457646203,0.098130263286647,0.49765273523737,0.42491472480897,0.0042741817462345,0,0
36.125,-0.00018682405310443,-0.005800599921934,-0.0059874239750385,0.00038686058967534,0.45959341460209,98.086200427926,0.0018979527901617,0.09412756382944,0.49765285652125,0.42318881296531,0.004345303274265,0,0
36.375,-0.00023933718888982,-0.0058700687576908,-0.0061094059465806,0.00034274188230016,0.46434581938079,98.114453101284,0.0015170433171627,0.090218064652566,0.497652964051,0.42112286822473,0.0044120167446099,0,0
36.625,-0.00025865031635191,-0.0059981813017216,-0.0062568316180735,0.00030888479224852,0.46916280308115,99.811314259129,0.0011934885924741,0.087161790410665,0.49765306596272,0.41856097857383,0.0044861538277673,0,0
36.875,-0.00022298213072616,-0.0062120024041459,-0.0064349845348721,0.00029517201155666,0.47401050053702,101.70298308389,0.00090954512689646,0.083830090278469,0.49765317361024,0.41601237614376,0.0045634109731059,0,0
37.125,-0.00011231355146345,-0.0070428572252459,-0.0071551707767094,0.00029634986405823,0.47889445610479,102.47615019152,0.00067029469503584,0.081032340533867,0.49765330113237,0.41285626920253,0.0046297629306861,0,0
37.375,7.3549197781039e-05,-0.0072177013540601,-0.007144152156279,0.00028955643092247,0.48381916949918,101.83972465921,0.00050326854017614,0.078494197490489,0.49765346216706,0.40934852521342,0.0046786077567337,0,0
37.5,0.00026448732600923,-0.0024839796100412,-0.002219492284032,0.00027108808307849,0.48630584379065,100.90168336016,0.00045298090284951,0.077995023101491,0.49765355794164,0.40748595054709,0.0046955233728057,0,0
37.75,0.00045008293729814,-0.0082028096903802,-0.0077527267530821,0.00020649463732112,0.49114743860934,98.922327859427,0.00041230064964436,0.075611234413814,0.49765377728622,0.40313369433482,0.004716013468605,0,0
38,0.00071262179862657,-0.008501885341007,-0.0077892635423804,0.00010331347366666,0.49601721701221,95.533453441684,0.00043609004008443,0.074277412975019,0.49765402124244,0.39829177080525,0.0047226305220451,0,0
38.25,0.00093331081454629,-0.0092310184716574,-0.0082977076571111,-1.9518760585046e-05,0.50081176628885,90.491401404397,0.00052217628216011,0.073675904969793,0.49765427212976,0.39280169318753,0.0047198807092727,0,0
38.5,0.0010974274863389,-0.0097132798559839,-0.008615852369645,-0.00014276608566955,0.50556541332404,83.76897936927,0.00068643979817397,0.073808749477477,0.49765451968657,0.38674137235323,0.0047092750448927,0,0
38.75,0.0012271394920645,-0.010324061536585,-0.009096922044521,-0.00025296980550185,0.5102573575031,75.846863004126,0.00094484315148143,0.0743649738826,0.49765476589029,0.38011311372916,0.0046886056813587,0,0
39,0.0013448119425043,-0.010830874409043,-0.0094860624665384,-0.00036003721761071,0.51487398800758,67.427834476145,0.0013011186736209,0.075802857258444,0.49765502059321,0.37298258196007,0.0046540673299782,0,0
39.25,0.0014350140389195,-0.010152588568309,-0.0087175745293895,-0.00048838533462715,0.51945155656608,59.238812561412,0.0017363855422966,0.077916623858627,0.49765529278393,0.3653225340107,0.0046037009370384,0,0
39.5,0.0014672432211087,-0.0099762361178691,-0.0085089928967604,-0.00064337897913389,0.52396470543862,52.007062057911,0.0022180885536048,0.080012338458478,0.49765558362805,0.35718472610349,0.0045392113445332,0,0
39.75,0.0014412875453458,-0.010314698960994,-0.008873411415648,-0.00079953086858727,0.52839205268972,46.403887175504,0.0027280708407762,0.083045049362335,0.49765588435832,0.34867680177988,0.0044644201321836,0,0
40,0.0013850734860405,-0.010699307102791,-0.0093142336167501,-0.00092036024949187,0.53272396290226,42.89362819843,0.0032652750450474,0.086499576351801,0.49765617860817,0.34006670205863,0.0043819325027205,0,0
40.25,0.0013272418403124,-0.010314788721114,-0.0089875468808015,-0.00098832431255916,0.53697438465481,41.633971206379,0.0038282167374154,0.089697384632311,0.49765644739781,0.33128433515306,0.0042913514230788,0,0
40.5,0.0012878858259212,-0.010320378073187,-0.0090324922472656,-0.001016702764448,0.54113935482664,42.485922718208,0.0044128848727588,0.093490735084559,0.4976566756206,0.32228507313685,0.0041904399989951,0,0
40.75,0.0012757850243448,-0.0096011150109433,-0.0083253299865984,-0.0010322919890902,0.54523573953028,44.995480706319,0.0050132722825557,0.097260201795881,0.497656858806,0.31333848739526,0.0040776009027454,0,0
41,0.0012869199673859,-0.0093368713538949,-0.008049951386509,-0.0010504301575124,0.54930249094176,48.320872554091,0.0056150030454365,0.10099900837179,0.4976570070746,0.30448086083666,0.0039534265968805,0,0
41.25,0.0013129258431195,-0.0085555105121506,-0.0072425846690311,-0.0010701099922761,0.55332460315879,51.38651876317,0.0062003432935898,0.10470171988581,0.49765714281883,0.29585297545383,0.0038206340625809,0,0
41.5,0.0013472905136582,-0.0079006756378526,-0.0065533851241944,-0.0010844538384612,0.55734960992798,53.42514667928,0.0067590706649347,0.10846540641313,0.49765729203799,0.28696149126349,0.0036829627468047,0,0
41.75,0.0013847947506017,-0.0071183379291782,-0.0057335431785765,-0.0010873864683406,0.5613446007468,54.464176645556,0.0072903295200358,0.11221724685993,0.49765747346019,0.27822516775466,0.0035489528101221,0,0
42,0.0014242039233212,-0.0066061210598081,-0.0051819171364869,-0.0010737639893042,0.56532737129696,55.12924383602,0.0077992927653206,0.11586291032266,0.49765769073156,0.26957391038171,0.0034471067545922,0,0
42.25,0.0014751702262518,-0.0060517997374689,-0.0045766295112171,-0.001042492409411,0.56934744408055,55.898076555355,0.0082933103737888,0.11947051939703,0.49765793108952,0.26101283372472,0.0033466064983338,0,0
42.5,0.0015578217581287,-0.0057598950978481,-0.0042020733397194,-0.0010002318720809,0.57335910912741,56.678258633747,0.0087746234930411,0.12260182347778,0.49765817106709,0.25246978974757,0.0032415766287313,0,0
42.75,0.0016850175008184,-0.0057690299826488,-0.0040840124818304,-0.0009547235973205,0.57736938180923,57.154860362604,0.0092331171730678,0.12599065073145,0.49765838684187,0.24445384118863,0.0031291210375044,0,0
43,0.0018401931245235,-0.0059144064464531,-0.0040742133219296,-0.00090866282482805,0.5814359943514,57.321081781316,0.0096494324797317,0.12880017853257,0.49765856457726,0.23726128633388,0.0030095077818661,0,0
43.25,0.001978262877869,-0.0057670757734495,-0.0037888128955805,-0.00086352742495169,0.5854804305679,57.488096630315,0.010000785795216,0.1302087902167,0.49765870592135,0.23076159094287,0.0029354652454896,0,0
43.5,0.0020599056370628,-0.006323179496992,-0.0042632738599292,-0.00081965770624464,0.58953741278137,57.951768302633,0.010259428467815,0.1312885260497,0.49765882626103,0.22494428367106,0.0029543873838158,0,0
43.75,0.0020886217149868,-0.0065618639839985,-0.0044732422690116,-0.00077583253667205,0.5935946478918,58.91273356201,0.010402281099107,0.13195182534046,0.4976589469916,0.2198654307356,0.0029688188132111,0,0
44,0.0021029729423214,-0.0079245138006436,-0.0058215408583222,-0.00073361277277858,0.597649874889,60.606744257868,0.010434553897837,0.13161719591749,0.49765908591155,0.21548251840744,0.0029805168212549,0,0
44.25,0.00212704021426,-0.0087520923313772,-0.0066250521171172,-0.00069288274884212,0.60172859193567,62.997150586898,0.01038707108111,0.13070495620274,0.49765925379171,0.21155987425457,0.002990644253671,0,0
44.5,0.0021482228874523,-0.0098506288060551,-0.0077024059186028,-0.0006442893824298,0.6058487535995,65.486579210676,0.010289971791189,0.12978319239362,0.49765945705319,0.20767183255749,0.0030082893067734,0,0
44.75,0.0021446882285842,-0.010761734542261,-0.0086170463136768,-0.00057204296466703,0.60999601058785,67.289317256892,0.010154201059005,0.12840540770024,0.49765969061315,0.20424372364979,0.0030225376525226,0,0
45,0.0021092361158655,-0.011666910580707,-0.0095576744648418,-0.0004704381882407,0.61420780282351,67.848103799223,0.0099707781822937,0.12667450035381,0.49765994599135,0.20155542546514,0.0030385242324799,0,0
45.25,0.0020485233488885,-0.01149413381458,-0.0094456104656917,-0.00036040411107151,0.61845379259285,67.420056204629,0.0097244004149126,0.12384131497008,0.49766022229812,0.19942296841716,0.0030492960303144,0,0
45.5,0.0019717634853218,-0.011796882956055,-0.0098251194707333,-0.00027855779077008,0.62271899077284,66.723791789209,0.0094121142460328,0.12061757679404,0.49766051928509,0.19777721652553,0.0030573347325078,0,0
45.75,0.0018900032516609,-0.012545527157429,-0.010655523905768,-0.00024624352213078,0.62696661670592,65.992220457659,0.009050662371313,0.11723325362841,0.49766082771826,0.19619737522487,0.0030607865705733,0,0
46,0.0018249106699847,-0.012512520629887,-0.010687609959902,-0.00025159838690803,0.63121494622811,64.780991758868,0.0086710578967329,0.11390997875252,0.49766113571337,0.19415913074026,0.0030558815810804,0,0
46.25,0.0018021209894941,-0.012370996989874,-0.01056887600038,-0.0002579218854828,0.63538497607772,62.694718261209,0.0082985842507456,0.11062526344742,0.49766144087517,0.19252801116936,0.0030463019649983,0,0
46.5,0.0018362862933639,-0.012225431147095,-0.010389144853731,-0.00023236974665299,0.63951741523383,59.889222638505,0.007934793469522,0.10711187175197,0.49766175132629,0.19100462472868,0.0030457666163605,0,0
46.75,0.0019251718311615,-0.012437638003381,-0.010512466172219,-0.00016776692620146,0.64359415566793,56.72656908989,0.0075651087829074,0.1033640578498,0.4976620801024,0.1898314941695,0.003044478262529,0,0
47,0.0020550927279251,-0.013327407303838,-0.011272314575912,-7.3472673196793e-05,0.64766529229718,53.342160135609,0.0071800421199453,0.099094137134418,0.49766244087953,0.18917478498842,0.0030416144112443,0,0
47.25,0.0022149233855952,-0.013220557885774,-0.011005634500179,4.2294932866232e-05,0.65172150663912,49.854285556304,0.0067855483277353,0.094583319155404,0.49766284485476,0.18827722827096,0.0030314318349444,0,0
47.375,0.0024488175800439,-0.0067904438215549,-0.004341626241511,0.00010408067476129,0.65375850389795,47.66196548822,0.0065897215618872,0.093475991187765,0.49766306515092,0.18790665871806,0.0030269677114555,0,0
47.625,0.0025174392338441,-0.014757667286667,-0.012240228052822,0.00023876570898051,0.65774251944112,45.415158876251,0.0062157656652645,0.088693114167264,0.49766354217099,0.18714362944557,0.0030124148608488,0,0
47.875,0.0027652841036746,-0.014616970920499,-0.011851686816825,0.00037704828558362,0.66171049646387,43.459233808179,0.0058704032779388,0.084080920873935,0.49766406033437,0.18667412698862,0.0029989388132551,0,0
48.125,0.0030213334984401,-0.014642051410803,-0.011620717912363,0.00051072660901578,0.66557235387528,41.744375490222,0.0055407529559654,0.079546459622054,0.49766460448638,0.18598878758498,0.0029882271164092,0,0
48.375,0.0032509965016242,-0.014823710702416,-0.011572714200792,0.00062539359398019,0.66936898560142,39.672310063842,0.0052048687075181,0.075665418912626,0.49766515761236,0.18502862536996,0.002973868176971,0,0
48.625,0.0034571445915067,-0.014470811342001,-0.011013666750494,0.00071176372377443,0.67305425411555,37.428413590819,0.0048628656955443,0.072505603733728,0.49766570838964,0.1834084959762,0.0029586432664691,0,0
48.875,0.0036913545571573,-0.014920882129389,-0.011229527572231,0.00077778065353162,0.67665814986324,35.869338280707,0.0045560723488868,0.070065023192467,0.49766625568105,0.18098146705653,0.0029398870951074,0,0
49.125,0.0040219866930608,-0.01503585293405,-0.011013866240989,0.00084186420279944,0.68023659568229,35.659728631592,0.0043540101655168,0.068598158691767,0.497666806089,0.17760483191586,0.0029196900053413,0,0
49.375,0.0045110760169861,-0.015212845892698,-0.010701769875712,0.00091619751284858,0.68381082313066,36.728037007929,0.0043158971810282,0.068237600870984,0.49766736598354,0.17340814428905,0.0029034090516708,0,0
49.625,0.0052033547058614,-0.015151680436467,-0.0099483257306058,0.0010039816043469,0.6874751099749,38.314749394628,0.0044665906894793,0.068047548432469,0.49766793536606,0.16900313158625,0.0028958001541572,0,0
49.875,0.0061122772122372,-0.015398754910906,-0.0092864776986685,0.0011042292998243,0.69131835781184,39.503657313827,0.0048393602223861,0.068010562994852,0.49766851072037,0.16434176313255,0.0028940284639914,0,0
50.125,0.0070209033534449,-0.015334081954773,-0.008313178601328,0.001202396422812,0.69523811332452,40.242834577835,0.0053253116506344,0.068370751479458,0.49766908710179,0.1595879686137,0.0028988379473313,0,0
50.375,0.0076425474694163,-0.015875988301166,-0.0082334408317492,0.0013013541502591,0.69921397577915,40.219320691655,0.0058027201193529,0.068490431536056,0.49766966073124,0.15474869861844,0.0029163517830319,0,0
50.625,0.0078598241471808,-0.01636606477401,-0.0085062406268288,0.0014164120148294,0.70313765621911,38.947544776022,0.0061958761414392,0.068755074295275,0.49767022801798,0.15003090948058,0.0029240665799654,0,0
50.875,0.0078340531472626,-0.016106913360456,-0.0082728602131935,0.0015306786434017,0.70697469433312,36.252160028158,0.0064057520301164,0.068733523779432,0.49767077809295,0.1452843681257,0.0029272721578871,0,0
51.125,0.007757748945997,-0.015740371997225,-0.0079826230512282,0.0016307021010896,0.71067379302458,32.165476516009,0.0062215744296395,0.068618381842019,0.49767128595172,0.14069421658612,0.002937984779012,0,0
51.375,0.0080172456962801,-0.017064461678876,-0.0090472159825963,0.0016863524410753,0.7142584250014,27.274575762286,0.0056353502436653,0.069706800602102,0.49767171453143,0.13496565878597,0.0029337161391205,0,0
51.625,0.0099793916661347,-0.019157722025997,-0.0091783303598628,0.0016613659562896,0.71796747084995,22.093299726156,0.0054669524802254,0.07196619426771,0.49767202816993,0.12726996650313,0.0029267633438534,0,0
51.75,0.012823151982935,-0.015565946824943,-0.0027427948420075,0.0016035839320442,0.7197844033701,18.635670687545,0.0054388067374851,0.076574056021371,0.49767213498063,0.12296940722064,0.0029213853219726,0,0
52,0.015669005587789,-0.02780676575598,-0.01213776016819,0.001412854906986,0.72303237201473,14.332769390516,0.0040383279132323,0.079098624401848,0.49767224449509,0.11263983755433,0.0029028687711874,0,0
52.25,0.023298095775276,-0.03721369956718,-0.013915603791903,0.0011250180190301,0.7256716184174,9.5515206805194,0.0029567205845915,0.086255472034536,0.49767224203124,0.10167269498564,0.0028719911435769,0,0
52.375,0.03103639224774,-0.036065656634998,-0.0050292643872581,0.00095716933636627,0.72677561206563,6.4161504613628,0.0026845245138323,0.093634312325919,0.49767220512017,0.096561498681593,0.0028519769836838,0,0
52.625,0.0351567394747,-0.044035163955182,-0.0088784244804829,0.00066129878391736,0.72852918383321,1.8434421385455,0.0020113453500663,0.097010968634419,0.49767205041342,0.0873677370425,0.0028233652091723,0,0
52.875,0.038211152758532,-0.043825179822492,-0.0056140270639606,0.00047998626738201,0.72992933492954,-4.0032743828416,0.0021357501636371,0.1028667789685,0.49767179442252,0.080753450974368,0.0028183761126115,0,0
53.125,0.037216004632704,-0.039873728684795,-0.0026577240520905,0.00042202481351577,0.73108164736866,-9.4058132285318,0.0034594699679596,0.10699274908477,0.49767147453691,0.07597281636077,0.0030574441267541,0,0
53.375,0.035319126478235,-0.03722494693128,-0.0019058204530456,0.00044841182298691,0.7320813824197,-13.651596385722,0.0062204728346565,0.10927207194788,0.49767115799169,0.073681375466722,0.0033767096781974,0,0
53.625,0.035046978345509,-0.037415401014263,-0.0023684226687537,0.00049702109719152,0.73295406190043,-16.537450667554,0.0098534045072159,0.1090053932374,0.49767091422584,0.073310053991889,0.0036496419808981,0,0
53.875,0.037470866396013,-0.03937631523061,-0.0019054488345965,0.00053036844467028,0.73379420676222,-18.767571225483,0.014098086930828,0.10777153783785,0.49767082847566,0.073593306782838,0.0037854274322148,0,0
54.125,0.040777825032079,-0.041599067514874,-0.00082124248279496,0.00051171670945597,0.73475024148655,-20.913404681053,0.018516609721021,0.10559780277152,0.4976709056738,0.075215420345245,0.0038574712037963,0,0
54.375,0.045776166265318,-0.042773335237164,0.0030028310281538,0.00040164993456253,0.73588914881361,-22.389995556761,0.02433392426551,0.10190377719149,0.49767104131733,0.077665789160016,0.0040257546227625,0,0
54.625,0.052514474454238,-0.045345022639262,0.0071694518149759,0.00023688583084326,0.73696517132712,-22.188475592469,0.029480497159781,0.097921463638461,0.49767121045967,0.08045909406823,0.0040126802927341,0,0
54.875,0.086179138283452,-0.04773623233467,0.038442905948783,8.6970807603175e-05,0.73801932744652,-20.594602620507,0.062327202239469,0.093427584252075,0.49767142598609,0.083430391707188,0.0040171192608232,0,0
55.125,0.075112552879372,-0.046704201360961,0.028408351518411,-2.6630449669637e-05,0.73903828365733,-19.160370841477,0.050541761336117,0.089376258169944,0.49767165726843,0.085901346995154,0.0040955032972277,0,0
55.375,0.10510975497896,-0.037470049471633,0.067639705507324,-0.00011930746550389,0.73996579637937,-18.851911990464,0.083720588086613,0.085260577642759,0.49767186416329,0.088634727556874,0.0040455091118632,0,0
55.625,0.10468008660444,-0.033510256857657,0.071169829746783,-0.00026511810772761,0.7407428121133,-18.561201140424,0.088319654382814,0.081165707737069,0.49767187748299,0.090979296401015,0.0040132316255962,0,0
55.875,0.068724704444197,-0.035312035411593,0.033412669032604,-0.00047941334730605,0.74144619427773,-17.087908130908,0.050777644568546,0.07808782885982,0.49767164124839,0.092623913660827,0.0039991681176749,0,0
56.125,0.092409904673934,-0.038032592943735,0.054377311730199,-0.00067490970785901,0.74200176405321,-14.573234617812,0.071888890873806,0.075624425947649,0.49767122851818,0.09400330491848,0.0039089512910786,0,0
56.375,0.072146927774791,-0.035453997307221,0.03669293046757,-0.00072866218320039,0.74248787773,-11.267680776695,0.05188351516163,0.073649889652097,0.49767066796103,0.094854440659574,0.0037771467613478,0,0
56.625,0.058902530144176,-0.037125082977343,0.021777447166833,-0.00057306465086529,0.74290605157514,-7.4285067046451,0.039436711431691,0.072432464775999,0.49766998797341,0.094892904023888,0.0036835810610666,0,0
56.875,0.10828282611675,-0.037869254760035,0.070413571356715,-0.00028050682611237,0.74322940769047,-3.9600801277199,0.08882624274484,0.072311466161722,0.49766924960784,0.093612527576166,0.0036120569819733,0,0
57.125,0.12638187685029,-0.039196487347034,0.087185389503255,-4.5692113266737e-05,0.74352326805536,-1.9977429054381,0.10417076975507,0.073703690497071,0.49766855175245,0.090464130698567,0.0035346562652727,0,0
57.375,0.13955853161003,-0.039865909046325,0.099692622563702,-1.3188847758038e-05,0.74379604946465,-1.5241454052214,0.11503803190444,0.077131101045084,0.49766793132111,0.085204593712682,0.0034680219741175,0,0
57.625,0.18322631087398,-0.037745801256422,0.14548050961756,-0.0002301579027508,0.7440545007965,-0.88954925866696,0.15953149971747,0.08214543428327,0.49766732439001,0.078245406190808,0.0034099373966776,0,0
57.875,0.22910817807598,-0.038920760168894,0.19018741790709,-0.00052819459417802,0.74429578813649,1.3570643429941,0.20479596149796,0.088681355961637,0.49766671098241,0.070237804361082,0.0033467053626766,0,0
58.125,0.22131983969678,-0.042998515312781,0.178321324384,-0.00064705000408209,0.74456637354639,4.6739615010507,0.19529934989222,0.095958918094472,0.49766616047093,0.062459354152561,0.0032791801451948,0,0
58.375,0.24616000843867,-0.040435493583915,0.20572451485475,-0.00051185844368897,0.74486289887359,7.1228635111076,0.21733758323313,0.10257685961431,0.49766565388034,0.055723931681557,0.0032492179852717,0,0
58.625,0.26021322834768,-0.046193794482257,0.21401943386542,-0.0001876067953137,0.74515857158238,5.987461104397,0.23454706386949,0.10789828843203,0.4976649587781,0.050372642582122,0.0032754603086157,0,0
58.875,0.34279473288338,-0.053232034336717,0.28956269854666,0.00010674519736592,0.74545442808344,-1.4529967437794,0.31743839236068,0.11137351482777,0.49766377419978,0.047027595751633,0.0032881816641108,0,0
59.125,0.34986650877737,-0.058161684267952,0.29170482450942,0.00041697154872122,0.74574372598588,-8.3538682226399,0.32297245569807,0.11231709362507,0.49766290076787,0.046211435328154,0.003263934831246,0,0
59.375,0.28112152033042,-0.058054403269417,0.223067117061,0.00065457560385528,0.74602569339879,-10.347687642901,0.25083947992081,0.11124915627285,0.49766275899191,0.047395069423215,0.0032672438611639,0,0
59.625,0.23970786407545,-0.054247298489465,0.18546056558599,0.00081652987732005,0.74628404393243,-13.665719605716,0.20737000797425,0.10859251070498,0.49766276935418,0.05019045815441,0.0033270744073285,0,0
59.875,0.23086695106081,-0.0464253435012,0.18444160755961,0.00091556577495803,0.74652379974695,-19.082185658962,0.19985255520442,0.10453352413597,0.49766257282039,0.054173822476296,0.0034403425363329,0,0
60.125,0.24181414718247,-0.046796694535219,0.19501745264725,0.00097984366109212,0.74674039970285,-24.294096165173,0.21068751745395,0.099793224959566,0.49766208337114,0.058332643843379,0.0033240051716802,0,0
60.375,0.35722668346652,-0.05082244536273,0.30640423810379,0.0010116122661057,0.74693439389813,-27.69281625741,0.32558720553614,0.094962295224547,0.49766137239806,0.062481113485878,0.0033142469216346,0,0
60.625,0.3560258290212,-0.051558407788745,0.30446742123245,0.00097916933799373,0.74712438743795,-29.116592229052,0.32626356721683,0.090068700001851,0.49766067004238,0.066375816823359,0.0033979078381298,0,0
60.875,0.327234685814,-0.055461694493025,0.27177299132097,0.00086593856259821,0.74733302788291,-29.429120452251,0.29713407043275,0.085276532608003,0.49765999485484,0.0703417429898,0.0034672632725601,0,0
61.125,0.38488134032594,-0.057800111402804,0.32708122892314,0.00071175967724591,0.74756170356592,-29.276351847278,0.35232216315178,0.080523821881691,0.49765923452348,0.074113224888642,0.0035207216395329,0,0
61.375,0.3781363919046,-0.063837499194727,0.31429889270987,0.0005732496016242,0.74780392011376,-28.128986262065,0.34397591908461,0.07610805265338,0.49765849109552,0.077493153995115,0.0035553884156158,0,0
61.625,0.33992924241788,-0.066158959120053,0.27377028329782,0.00045932695179203,0.74802622188023,-25.107254548147,0.30581137235972,0.072219038905934,0.49765782729909,0.080276493869696,0.0035744061855168,0,0
61.875,0.34212450318065,-0.067888638375616,0.27423586480503,0.00034460503407569,0.74820438633066,-20.357921485468,0.30819720849409,0.069285753860985,0.49765723572926,0.08161477153465,0.0035808830452563,0,0
62.125,0.37379518629603,-0.070297090356284,0.30349809593974,0.00022137177720568,0.74835541371264,-15.028878837472,0.33769953717464,0.068149943737967,0.49765672841103,0.081405251546066,0.0035772013286712,0,0
62.375,0.31842633641964,-0.069720792772458,0.24870554364718,0.00011582394768843,0.74850570293049,-10.59567493865,0.28035187047408,0.06832969517321,0.49765625614772,0.080088113456377,0.0035713593638367,0,0
62.625,0.30825493280211,-0.066179645662934,0.24207528713917,5.594076846205e-05,0.7486645648115,-7.8497242290881,0.27086605882673,0.069038755367223,0.4976557769364,0.078503775340917,0.003579464886652,0,0
62.875,0.32390785935135,-0.064253150790014,0.25965470856134,5.6521862901803e-05,0.74882381777116,-6.5039981396909,0.28391490899791,0.06993710649646,0.49765529467438,0.076892942618932,0.0036293351284053,0,0
63.125,0.29317410022678,-0.056744240977696,0.23642985924908,0.00011741387088826,0.74897933131772,-5.9237869103288,0.25128378678092,0.070610127595425,0.49765481012835,0.075879467419695,0.0036941069909373,0,0
63.375,0.26088981551944,-0.057561537363765,0.20332827815568,0.00020843778857633,0.74912848615551,-5.7342960800671,0.21971996054303,0.070802826035759,0.49765431502731,0.075406961388191,0.0037647078336364,0,0
63.625,0.27466966200815,-0.059132060806934,0.21553760120121,0.00029531487292533,0.7492600191266,-5.6273785979593,0.23511866658516,0.070119591208941,0.49765379310581,0.075596855464432,0.0038301981460301,0,0
63.875,0.30295515405385,-0.062237068314425,0.24071808573943,0.00037481275591408,0.74937688707914,-5.3222341297692,0.26417984951952,0.069149259243612,0.49765332702046,0.076130469000846,0.0038782320603391,0,0
64.125,0.2915235518115,-0.062705850814144,0.22881770099735,0.00044689563026813,0.74949222617854,-4.731426407986,0.25326464904496,0.06778552730452,0.49765294485568,0.076915065113034,0.0038970318611723,0,0
64.375,0.29352714743144,-0.063283959666907,0.23024318776454,0.00051335061390038,0.74960152745247,-3.9453475526437,0.25610973838876,0.066199891586906,0.49765256146661,0.077613207437413,0.0038789075449668,0,0
64.625,0.3127228294026,-0.041558782645078,0.27116404675752,0.00057646852371554,0.74970755116045,-2.9337590288774,0.2762398475566,0.064995645619963,0.49765216251799,0.077950555726301,0.0038260107804402,0,0
64.875,0.33433896874021,0.046433794181687,0.38077276292189,0.00064505671279101,0.74978925325224,-1.9265287382514,0.29726044910908,0.064228509406281,0.49765177551537,0.077779866734273,0.0037634958142065,0,0
65.125,0.30718106474079,0.042600244603564,0.34978130934435,0.00075982323649223,0.74982410856347,-1.5510079101472,0.26708050110249,0.063651533993314,0.49765140302512,0.07747060628169,0.0037587553623041,0,0
