time,x,y,crack_length,vel_direct,vel_filtered
28.4,10.038,1.1791e-17,0.02599999999999982,6.468000000000367e-17,6.468000000000367e-17
28.425,10.038,1.0047e-17,0.025999999999999822,6.975999999999402e-17,6.975999999999408e-17
28.45,10.038,8.1447e-18,0.025999999999999825,7.609200000000437e-17,7.609200000000437e-17
28.475,10.038,6.0573e-18,0.02599999999999983,8.349599999999286e-17,8.349599999999288e-17
28.5,10.038,3.8281e-18,0.025999999999999832,8.916800000000508e-17,8.916800000000512e-17
28.525,10.038,1.5168e-18,0.025999999999999836,9.245200000000523e-17,9.245200000000528e-17
28.55,10.038,-8.444e-19,0.02599999999999984,9.444799999999195e-17,9.444799999999199e-17
28.575,10.038,-3.2144e-18,0.025999999999999843,9.480000000000539e-17,9.480000000000542e-17
28.6,10.038,-5.59e-18,0.025999999999999846,9.502399999999191e-17,9.502399999999196e-17
28.625,10.038,-7.9227e-18,0.02599999999999985,9.33080000000053e-17,9.330800000000533e-17
28.65,10.038,-1.0165e-17,0.025999999999999853,8.969200000000507e-17,8.969200000000507e-17
28.675,10.038,-1.2298e-17,0.025999999999999857,8.531999999999276e-17,8.531999999999283e-17
28.7,10.038,-1.4365e-17,0.02599999999999986,8.268000000000469e-17,8.268000000000475e-17
28.725,10.038,-1.6342e-17,0.025999999999999863,7.90799999999933e-17,7.90799999999933e-17
28.75,10.038,-1.8188e-17,0.025999999999999867,7.384000000000411e-17,7.384000000000411e-17
28.775,10.038,-1.9908e-17,0.025999999999999867,6.880000000000391e-17,6.880000000000391e-17
28.8,10.038,-2.1527e-17,0.025999999999999867,6.47599999999945e-17,6.475999999999462e-17
28.825,10.038,-2.3057e-17,0.025999999999999867,6.120000000000349e-17,6.120000000000349e-17
28.85,10.038,-2.4506e-17,0.025999999999999867,5.795999999999502e-17,5.795999999999502e-17
28.875,10.038,-2.5732e-17,0.025999999999999867,4.904000000000289e-17,4.904000000000289e-17
28.9,10.038,-2.6493e-17,0.025999999999999867,3.044000000000164e-17,3.044000000000164e-17
28.925,10.038,-2.6751e-17,0.025999999999999867,1.0319999999999108e-17,1.0319999999999108e-17
28.95,10.038,-2.6704e-17,0.025999999999999867,1.8800000000000998e-18,1.8800000000000998e-18
28.975,10.039,-2.6521e-17,0.026999999999999313,0.03999999999997442,0.03999999999997442
29.0,10.039,-2.6274e-17,0.026999999999999313,9.880000000000513e-18,9.880000000000513e-18
29.025,10.039,-2.597e-17,0.026999999999999313,1.2160000000000726e-17,1.2160000000000726e-17
29.05,10.039,-2.5653e-17,0.026999999999999313,1.2679999999998885e-17,1.2679999999998885e-17
29.075,10.039,-2.517e-17,0.026999999999999313,1.9320000000001084e-17,1.9320000000001084e-17
29.1,10.039,-2.4542e-17,0.026999999999999313,2.511999999999786e-17,2.511999999999786e-17
29.125,10.039,-2.407e-17,0.026999999999999313,1.8880000000001144e-17,1.8880000000001144e-17
29.15,10.039,-2.4041e-17,0.026999999999999313,1.1600000000000196e-18,1.1600000000000196e-18
29.175,10.039,-2.4377e-17,0.026999999999999313,1.3439999999998807e-17,1.3439999999998807e-17
29.2,10.039,-2.4719e-17,0.026999999999999313,1.3680000000000785e-17,1.3680000000000785e-17
29.225,10.039,-2.4855e-17,0.026999999999999313,5.439999999999532e-18,5.439999999999532e-18
29.25,10.039,-2.4766e-17,0.026999999999999313,3.560000000000205e-18,3.560000000000205e-18
29.275,10.039,-2.4515e-17,0.026999999999999313,1.0040000000000557e-17,1.0040000000000557e-17
29.3,10.039,-2.4224e-17,0.026999999999999313,1.1639999999998986e-17,1.1639999999998986e-17
29.325,10.039,-2.4002e-17,0.026999999999999313,8.880000000000538e-18,8.880000000000538e-18
29.35,10.039,-2.3796e-17,0.026999999999999313,8.239999999999309e-18,8.239999999999309e-18
29.375,10.039,-2.3505e-17,0.026999999999999313,1.1640000000000639e-17,1.1640000000000639e-17
29.4,10.039,-2.3092e-17,0.026999999999999313,1.652000000000091e-17,1.652000000000091e-17
29.425,10.039,-2.2564e-17,0.026999999999999313,2.1119999999998162e-17,2.1119999999998162e-17
29.45,10.039,-2.1943e-17,0.026999999999999313,2.4840000000001412e-17,2.4840000000001412e-17
29.475,10.04,-2.1286e-17,0.02799999999999876,0.03999999999997442,0.03999999999997442
29.5,10.04,-2.0647e-17,0.02799999999999876,2.5560000000001368e-17,2.556000000000149e-17
29.525,10.04,-1.9974e-17,0.02799999999999876,2.6920000000001632e-17,2.6920000000001632e-17
29.55,10.04,-1.9163e-17,0.02799999999999876,3.2439999999997224e-17,3.2439999999997224e-17
29.575,10.04,-1.8136e-17,0.02799999999999876,4.1080000000002305e-17,4.1080000000002305e-17
